Sex	gene_id	gene_name	gene_type	CorrDir	corrTissueN	corrTissues	medianEstimate
Male	ENSMUSG00000115961	Gm41409	lncRNA	1	1	Liver	0.4653400405976887
Male	ENSMUSG00000115970	8430426J06Rik	lncRNA	-1	1	Hypothalamus	-0.44982870591109914
Male	ENSMUSG00000115979	Gm49410	TEC	1	1	Brain	0.5584080487172264
Male	ENSMUSG00000116004	Gm49539	lncRNA	-1	1	Hypothalamus	-0.5584080487172264
Male	ENSMUSG00000116056	Gm4544	lncRNA	-1	1	Brown_Adipose	-0.5816750507471109
Male	ENSMUSG00000116066	Gm49477	lncRNA	-1	1	Brown_Adipose	-0.5428967140306369
Male	ENSMUSG00000116066	Gm49477	lncRNA	1	1	Epididymal_WAT	0.7212770629264175
Male	ENSMUSG00000116097	Gm36738	lncRNA	-1	1	Gastric_muscle	-0.45758437325439394
Male	ENSMUSG00000116097	Gm36738	lncRNA	1	2	Lung, Bone_marrow	0.7329105639413598
Male	ENSMUSG00000116114	Gm35853	lncRNA	-1	1	Heart	-0.6747430588666486
Male	ENSMUSG00000116114	Gm35853	lncRNA	1	3	Gastric_muscle, Epididymal_WAT, Hypothalamus	0.4808513752842783
Male	ENSMUSG00000116130	Gm49431	lncRNA	-1	1	Brain	-0.6049420527769954
Male	ENSMUSG00000116180	Gm49492	lncRNA	1	3	Brown_Adipose, Hypothalamus, Liver	0.5351410466873421
Male	ENSMUSG00000116226	Gm49502	TEC	1	1	Gastric_muscle	0.4886070426275731
Male	ENSMUSG00000116262	Gm49544	lncRNA	-1	3	Gastric_muscle, Lung, Hypothalamus	-0.5584080487172264
Male	ENSMUSG00000116272	Gm49540	lncRNA	-1	1	Epididymal_WAT	-0.5739193834038161
Male	ENSMUSG00000116305	Lncppara	lncRNA	-1	1	Brown_Adipose	-0.5739193834038161
Male	ENSMUSG00000116305	Lncppara	lncRNA	1	2	Brain, Lung	0.6553538905084116
Male	ENSMUSG00000116307	Gm49490	lncRNA	-1	1	Brown_Adipose	-0.6669873915233538
Male	ENSMUSG00000116380	Gm39556	lncRNA	1	1	Bone_marrow	0.744544064956302
Male	ENSMUSG00000116383	Apol10c-ps	transcribed_unprocessed_pseudogene	1	1	Liver	0.6437203894934693
Male	ENSMUSG00000116409	Gm34095	lncRNA	-1	1	Liver	-0.45758437325439394
Male	ENSMUSG00000116433	Gm49553	TEC	-1	1	Liver	-0.44982870591109914
Male	ENSMUSG00000116478	Gm18890	processed_pseudogene	1	1	Hypothalamus	0.4653400405976887
Male	ENSMUSG00000116498	Gm38563	lncRNA	1	1	Lung	0.44982870591109914
Male	ENSMUSG00000116504	I730030J21Rik	lncRNA	1	2	Bone_marrow, Liver	0.6747430588666486
Male	ENSMUSG00000116506	5730414N17Rik	lncRNA	-1	4	Gastric_muscle, Epididymal_WAT, Lung, Bone_marrow	-0.6669873915233538
Male	ENSMUSG00000116506	5730414N17Rik	lncRNA	1	1	Brain	0.5041183773141628
Male	ENSMUSG00000116508	Gm49463	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.6049420527769953
Male	ENSMUSG00000116508	Gm49463	lncRNA	1	2	Gastric_muscle, Epididymal_WAT	0.5700415497321687
Male	ENSMUSG00000116518	Gm49494	lncRNA	-1	1	Bone_marrow	-0.5041183773141628
Male	ENSMUSG00000116518	Gm49494	lncRNA	1	1	Kidney	0.6669873915233538
Male	ENSMUSG00000116557	4933432I09Rik	lncRNA	-1	1	Kidney	-0.4886070426275731
Male	ENSMUSG00000116581	Gm46565	lncRNA	1	3	Brain, Epididymal_WAT, Heart	0.7678110669861864
Male	ENSMUSG00000116590	Gm53028	lncRNA	-1	1	Bone_marrow	-0.4808513752842783
Male	ENSMUSG00000116604	Gm49745	lncRNA	1	1	Brown_Adipose	0.49636270997086795
Male	ENSMUSG00000116606	Gm10479	lncRNA	1	1	Gastric_muscle	0.6824987262099435
Male	ENSMUSG00000116617	Gm49767	lncRNA	1	2	Inginal_WAT, Hypothalamus	0.5390188803589895
Male	ENSMUSG00000116618	Gm49719	lncRNA	1	1	Lung	0.5428967140306369
Male	ENSMUSG00000116632	Magef1	transcribed_processed_pseudogene	-1	1	Lung	-0.5118740446574576
Male	ENSMUSG00000116655	Gm35455	lncRNA	1	1	Bone_marrow	0.7290327302697123
Male	ENSMUSG00000116656	Gm49708	lncRNA	1	1	Epididymal_WAT	0.49636270997086795
Male	ENSMUSG00000116657	Gm49774	lncRNA	1	2	Lung, Bone_marrow	0.6320868884785271
Male	ENSMUSG00000116665	E130310I04Rik	lncRNA	1	1	Lung	0.7057657282398279
Male	ENSMUSG00000116697	Gm49694	lncRNA	-1	1	Bone_marrow	-0.744544064956302
Male	ENSMUSG00000116716	Gm49643	lncRNA	-1	1	Gastric_muscle	-0.5351410466873421
Male	ENSMUSG00000116718	Gm49668	lncRNA	1	1	Brown_Adipose	0.8143450710459553
Male	ENSMUSG00000116720	Gm31641	lncRNA	1	1	Lung	0.9151687465087879
Male	ENSMUSG00000116725	Gm29686	lncRNA	1	5	Epididymal_WAT, Heart, Lung, Bone_marrow, Brown_Adipose	0.5971863854337005
Male	ENSMUSG00000116733	6330408M09Rik	lncRNA	1	1	Inginal_WAT	0.5894307180904057
Male	ENSMUSG00000116743	Gm49573	lncRNA	1	1	Lung	0.4808513752842783
Male	ENSMUSG00000116760	Gm1604a	lncRNA	1	1	Inginal_WAT	0.4730957079409836
Male	ENSMUSG00000116793	Gm34256	lncRNA	1	1	Kidney	0.5273853793440473
Male	ENSMUSG00000116802	Gm5165	lncRNA	1	2	Gastric_muscle, Brown_Adipose	0.5971863854337005
Male	ENSMUSG00000116813	4930579D07Rik	lncRNA	-1	1	Gastric_muscle	-0.5041183773141628
Male	ENSMUSG00000116815	Gm49760	processed_pseudogene	1	1	Lung	0.44982870591109914
Male	ENSMUSG00000116831	Gm30505	lncRNA	-1	1	Brain	-0.7057657282398279
Male	ENSMUSG00000116835	Gm49594	processed_pseudogene	-1	2	Brain, Hypothalamus	-0.47697354161263095
Male	ENSMUSG00000116836	Gm49727	TEC	1	1	Hypothalamus	0.45758437325439394
Male	ENSMUSG00000116838	Gm6475	processed_pseudogene	1	1	Kidney	0.45758437325439394
Male	ENSMUSG00000116840	Gm21691	lncRNA	-1	1	Bone_marrow	-0.6514760568367642
Male	ENSMUSG00000116840	Gm21691	lncRNA	1	1	Kidney	0.4653400405976887
Male	ENSMUSG00000116852	1700102H20Rik	lncRNA	-1	2	Gastric_muscle, Bone_marrow	-0.639842555821822
Male	ENSMUSG00000116858	Gm49797	lncRNA	-1	3	Epididymal_WAT, Lung, Bone_marrow	-0.5506523813739317
Male	ENSMUSG00000116858	Gm49797	lncRNA	1	1	Brown_Adipose	0.5894307180904057
Male	ENSMUSG00000116875	Morf4l1-ps1	processed_pseudogene	-1	1	Lung	-0.7135213955831227
Male	ENSMUSG00000116883	Gm49700	lncRNA	1	2	Lung, Bone_marrow	0.6514760568367642
Male	ENSMUSG00000116898	Gm49785	lncRNA	-1	2	Lung, Bone_marrow	-0.515751878329105
Male	ENSMUSG00000116898	Gm49785	lncRNA	1	1	Hypothalamus	0.4808513752842783
Male	ENSMUSG00000116903	Gm19522	lncRNA	-1	3	Gastric_muscle, Lung, Bone_marrow	-0.7988337363593656
Male	ENSMUSG00000116908	Gm49599	TEC	1	1	Kidney	0.5506523813739317
Male	ENSMUSG00000116919	Gm17809	processed_pseudogene	1	1	Kidney	0.4730957079409836
Male	ENSMUSG00000116924	4933401D09Rik	lncRNA	-1	1	Brown_Adipose	-0.5971863854337005
Male	ENSMUSG00000116946	Gm41442	lncRNA	-1	1	Liver	-0.5351410466873421
Male	ENSMUSG00000116946	Gm41442	lncRNA	1	1	Heart	0.5196297120007524
Male	ENSMUSG00000116995	Gm21926	transcribed_processed_pseudogene	-1	1	Bone_marrow	-0.5428967140306369
Male	ENSMUSG00000117003	Gm49937	lncRNA	-1	1	Brown_Adipose	-0.5739193834038161
Male	ENSMUSG00000117011	E130008D07Rik	lncRNA	1	1	Inginal_WAT	0.4808513752842783
Male	ENSMUSG00000117013	Gm30531	transcribed_processed_pseudogene	-1	1	Inginal_WAT	-0.6437203894934693
Male	ENSMUSG00000117013	Gm30531	transcribed_processed_pseudogene	1	1	Bone_marrow	0.5816750507471109
Male	ENSMUSG00000117037	Gm50433	transcribed_processed_pseudogene	-1	1	Hypothalamus	-0.45758437325439394
Male	ENSMUSG00000117048	Gm41584	lncRNA	-1	1	Inginal_WAT	-0.4653400405976887
Male	ENSMUSG00000117069	Gm49894	lncRNA	1	1	Lung	0.44982870591109914
Male	ENSMUSG00000117084	Gm22146	lncRNA	-1	2	Brain, Gastric_muscle	-0.5312632130156947
Male	ENSMUSG00000117113	Gm49883	TEC	-1	1	Epididymal_WAT	-0.5428967140306369
Male	ENSMUSG00000117172	A230051N06Rik	lncRNA	-1	1	Kidney	-0.5196297120007524
Male	ENSMUSG00000117183	Gm20008	processed_pseudogene	1	3	Heart, Lung, Liver	0.5584080487172264
Male	ENSMUSG00000117218	Gm19283	transcribed_unprocessed_pseudogene	1	1	Lung	0.6980100608965332
Male	ENSMUSG00000117226	Gm31235	lncRNA	-1	1	Gastric_muscle	-0.6359647221501745
Male	ENSMUSG00000117226	Gm31235	lncRNA	1	1	Brain	0.8531234077624292
Male	ENSMUSG00000117234	Gm7818	processed_pseudogene	1	2	Bone_marrow, Kidney	0.6747430588666486
Male	ENSMUSG00000117239	Gpr31c	transcribed_processed_pseudogene	1	2	Gastric_muscle, Bone_marrow	0.7794445680011286
Male	ENSMUSG00000117250	Gm49871	lncRNA	1	2	Kidney, Liver	0.47309570794098355
Male	ENSMUSG00000117251	Gm49891	lncRNA	1	1	Epididymal_WAT	0.7600553996428916
Male	ENSMUSG00000117263	Gm35290	lncRNA	-1	3	Heart, Bone_marrow, Brown_Adipose	-0.6049420527769954
Male	ENSMUSG00000117297	Gm49888	lncRNA	1	1	Liver	0.4808513752842783
Male	ENSMUSG00000117322	6330415G19Rik	lncRNA	-1	1	Bone_marrow	-0.4886070426275731
Male	ENSMUSG00000117333	Gm16386	processed_pseudogene	-1	1	Hypothalamus	-0.45758437325439394
Male	ENSMUSG00000117333	Gm16386	processed_pseudogene	1	1	Bone_marrow	0.5584080487172264
Male	ENSMUSG00000117350	Gm49975	lncRNA	-1	1	Bone_marrow	-0.7290327302697123
Male	ENSMUSG00000117358	Gm31645	lncRNA	1	1	Gastric_muscle	0.5351410466873421
Male	ENSMUSG00000117361	Gm30984	lncRNA	1	2	Lung, Brown_Adipose	0.5506523813739317
Male	ENSMUSG00000117401	4833419F23Rik	lncRNA	1	2	Lung, Bone_marrow	0.5777972170754635
Male	ENSMUSG00000117437	Gm33727	lncRNA	1	2	Kidney, Inginal_WAT	0.6747430588666488
Male	ENSMUSG00000117442	1810073O08Rik	lncRNA	1	2	Gastric_muscle, Bone_marrow	0.5235075456723999
Male	ENSMUSG00000117465	Gm49980	lncRNA	-1	10	Brain, Gastric_muscle, Epididymal_WAT, Heart, Lung, Bone_marrow, Brown_Adipose, Kidney, Inginal_WAT, Liver	-0.6475982231651168
Male	ENSMUSG00000117485	Gm19696	lncRNA	1	1	Brain	0.6282090548068797
Male	ENSMUSG00000117499	Gm50010	TEC	1	1	Lung	0.49636270997086795
Male	ENSMUSG00000117528	Gm50017	lncRNA	-1	1	Bone_marrow	-0.6902543935532384
Male	ENSMUSG00000117548	Gm41662	TEC	-1	1	Inginal_WAT	-0.4886070426275731
Male	ENSMUSG00000117570	Gm38410	lncRNA	1	1	Hypothalamus	0.5196297120007524
Male	ENSMUSG00000117575	Gm36486	lncRNA	1	1	Bone_marrow	0.7755667343294812
Male	ENSMUSG00000117592	Gm46603	lncRNA	-1	1	Bone_marrow	-0.5351410466873421
Male	ENSMUSG00000117592	Gm46603	lncRNA	1	1	Lung	0.6126977201202902
Male	ENSMUSG00000117613	Gm2629	lncRNA	-1	1	Liver	-0.44982870591109914
Male	ENSMUSG00000117613	Gm2629	lncRNA	1	1	Inginal_WAT	0.7678110669861864
Male	ENSMUSG00000117628	Gm50012	lncRNA	-1	1	Bone_marrow	-0.4808513752842783
Male	ENSMUSG00000117634	Gm50069	lncRNA	1	1	Heart	0.6824987262099435
Male	ENSMUSG00000117648	Gm32282	lncRNA	1	4	Epididymal_WAT, Heart, Lung, Brown_Adipose	0.686376559881591
Male	ENSMUSG00000117662	Gm4013	lncRNA	-1	2	Bone_marrow, Liver	-0.5971863854337005
Male	ENSMUSG00000117662	Gm4013	lncRNA	1	1	Lung	0.45758437325439394
Male	ENSMUSG00000117664	Gm36860	lncRNA	-1	1	Bone_marrow	-0.620453387463585
Male	ENSMUSG00000117664	Gm36860	lncRNA	1	2	Heart, Lung	0.46921787426933614
Male	ENSMUSG00000117692	Gm50114	lncRNA	-1	1	Epididymal_WAT	-0.5661637160605213
Male	ENSMUSG00000117696	Gm50100	lncRNA	1	1	Epididymal_WAT	0.5661637160605213
Male	ENSMUSG00000117698	BC037704	lncRNA	-1	1	Bone_marrow	-0.4730957079409836
Male	ENSMUSG00000117710	Gm10817	lncRNA	-1	2	Bone_marrow, Hypothalamus	-0.5816750507471109
Male	ENSMUSG00000117713	Gm46637	lncRNA	1	1	Kidney	0.5118740446574576
Male	ENSMUSG00000117725	Gm50240	lncRNA	-1	2	Lung, Bone_marrow	-0.7173992292547702
Male	ENSMUSG00000117725	Gm50240	lncRNA	1	1	Brown_Adipose	0.4886070426275731
Male	ENSMUSG00000117727	Gm3587	lncRNA	1	1	Brown_Adipose	0.4653400405976887
Male	ENSMUSG00000117729	Gm5242	processed_pseudogene	-1	2	Kidney, Hypothalamus	-0.5002405436425154
Male	ENSMUSG00000117757	Gm50169	lncRNA	-1	2	Gastric_muscle, Hypothalamus	-0.6359647221501745
Male	ENSMUSG00000117757	Gm50169	lncRNA	1	2	Heart, Lung	0.7212770629264176
Male	ENSMUSG00000117764	Gm50143	lncRNA	1	1	Bone_marrow	0.5273853793440473
Male	ENSMUSG00000117775	Gm50462	lncRNA	-1	2	Epididymal_WAT, Bone_marrow	-0.6282090548068797
Male	ENSMUSG00000117780	Gm3734	lncRNA	-1	1	Brain	-0.6514760568367642
Male	ENSMUSG00000117814	Gm50431	lncRNA	-1	1	Bone_marrow	-0.7988337363593656
Male	ENSMUSG00000117814	Gm50431	lncRNA	1	1	Brown_Adipose	0.5428967140306369
Male	ENSMUSG00000117818	Gm50105	lncRNA	1	2	Bone_marrow, Hypothalamus	0.6553538905084116
Male	ENSMUSG00000117864	Gm19500	lncRNA	1	2	Kidney, Inginal_WAT	0.705765728239828
Male	ENSMUSG00000117869	Snhg4	lncRNA	-1	1	Lung	-0.5196297120007524
Male	ENSMUSG00000117870	Gm41792	lncRNA	1	1	Gastric_muscle	0.5739193834038161
Male	ENSMUSG00000117879	2310015A16Rik	lncRNA	1	3	Brain, Brown_Adipose, Hypothalamus	0.6049420527769954
Male	ENSMUSG00000117900	Gm50323	lncRNA	1	1	Kidney	0.6747430588666486
Male	ENSMUSG00000117901	Gm54798	lncRNA	-1	1	Kidney	-0.5816750507471109
Male	ENSMUSG00000117901	Gm54798	lncRNA	1	2	Bone_marrow, Hypothalamus	0.6902543935532383
Male	ENSMUSG00000117905	Gm50230	lncRNA	-1	1	Epididymal_WAT	-0.4653400405976887
Male	ENSMUSG00000117905	Gm50230	lncRNA	1	2	Lung, Bone_marrow	0.5118740446574577
Male	ENSMUSG00000117916	9630028I04Rik	lncRNA	1	5	Epididymal_WAT, Lung, Bone_marrow, Inginal_WAT, Hypothalamus	0.6126977201202902
Male	ENSMUSG00000117959	D330050I16Rik	lncRNA	-1	3	Epididymal_WAT, Bone_marrow, Liver	-0.6669873915233538
Male	ENSMUSG00000117980	Gm30571	TEC	-1	1	Gastric_muscle	-0.7135213955831227
Male	ENSMUSG00000117992	Gm41760	lncRNA	-1	1	Lung	-0.5971863854337005
Male	ENSMUSG00000117992	Gm41760	lncRNA	1	3	Epididymal_WAT, Kidney, Inginal_WAT	0.5894307180904057
Male	ENSMUSG00000117994	Gm5820	lncRNA	1	1	Gastric_muscle	0.7988337363593656
Male	ENSMUSG00000118007	Gm50254	lncRNA	-1	1	Hypothalamus	-0.5273853793440473
Male	ENSMUSG00000118012	Gm46620	lncRNA	-1	2	Brain, Heart	-0.7522997322995968
Male	ENSMUSG00000118018	Gm54728	lncRNA	-1	1	Kidney	-0.5894307180904057
Male	ENSMUSG00000118030	Gm50163	lncRNA	-1	1	Hypothalamus	-0.6359647221501745
Male	ENSMUSG00000118030	Gm50163	lncRNA	1	1	Lung	0.783322401672776
Male	ENSMUSG00000118038	Gm9895	lncRNA	-1	4	Heart, Lung, Bone_marrow, Brown_Adipose	-0.6980100608965332
Male	ENSMUSG00000118049	Gm50103	lncRNA	-1	2	Brain, Bone_marrow	-0.5235075456723999
Male	ENSMUSG00000118057	B020010K11Rik	lncRNA	-1	1	Hypothalamus	-0.5118740446574576
Male	ENSMUSG00000118057	B020010K11Rik	lncRNA	1	2	Heart, Lung	0.7949559026877182
Male	ENSMUSG00000118061	Rbfaos	lncRNA	-1	2	Gastric_muscle, Brown_Adipose	-0.48085137528427835
Male	ENSMUSG00000118061	Rbfaos	lncRNA	1	2	Heart, Lung	0.6126977201202901
Male	ENSMUSG00000118087	4833438C02Rik	lncRNA	1	2	Gastric_muscle, Hypothalamus	0.48085137528427835
Male	ENSMUSG00000118100	Gm50340	lncRNA	-1	1	Liver	-0.4730957079409836
Male	ENSMUSG00000118100	Gm50340	lncRNA	1	1	Lung	0.5196297120007524
Male	ENSMUSG00000118106	Gm54639	TEC	1	3	Brain, Lung, Hypothalamus	0.4886070426275731
Male	ENSMUSG00000118107	Gm34455	lncRNA	-1	2	Epididymal_WAT, Hypothalamus	-0.5118740446574577
Male	ENSMUSG00000118154	9330117O12Rik	lncRNA	1	1	Kidney	0.8298564057325449
Male	ENSMUSG00000118155	Gm50136	lncRNA	-1	1	Hypothalamus	-0.4886070426275731
Male	ENSMUSG00000118163	Gm41757	lncRNA	-1	1	Brown_Adipose	-0.44982870591109914
Male	ENSMUSG00000118167	Gm50216	lncRNA	1	1	Kidney	0.6049420527769954
Male	ENSMUSG00000118171	Gm50390	processed_pseudogene	1	2	Lung, Bone_marrow	0.7989766845306132
Male	ENSMUSG00000118181	Gm53015	lncRNA	-1	1	Liver	-0.5351410466873421
Male	ENSMUSG00000118181	Gm53015	lncRNA	1	2	Heart, Lung	0.7018878945681805
Male	ENSMUSG00000118200	Gm31621	lncRNA	-1	1	Lung	-0.45758437325439394
Male	ENSMUSG00000118200	Gm31621	lncRNA	1	1	Bone_marrow	0.7290327302697123
Male	ENSMUSG00000118202	C030017B01Rik	lncRNA	-1	1	Kidney	-0.5041183773141628
Male	ENSMUSG00000118206	Gm50358	lncRNA	1	1	Kidney	0.4653400405976887
Male	ENSMUSG00000118221	Gm50194	lncRNA	-1	1	Brown_Adipose	-0.49636270997086795
Male	ENSMUSG00000118229	Lncbate10	lncRNA	-1	1	Heart	-0.4730957079409836
Male	ENSMUSG00000118232	Gm50269	lncRNA	1	1	Epididymal_WAT	0.6980100608965332
Male	ENSMUSG00000118234	Gm50115	lncRNA	-1	3	Epididymal_WAT, Heart, Hypothalamus	-0.5739193834038161
Male	ENSMUSG00000118234	Gm50115	lncRNA	1	1	Lung	0.5273853793440473
Male	ENSMUSG00000118239	Gm50107	lncRNA	-1	2	Lung, Bone_marrow	-0.7212770629264175
Male	ENSMUSG00000118249	Gm36608	lncRNA	1	3	Heart, Lung, Inginal_WAT	0.5971863854337005
Male	ENSMUSG00000118280	Gm41804	lncRNA	1	2	Kidney, Inginal_WAT	0.6243312211352323
Male	ENSMUSG00000118282	Gm4840	processed_pseudogene	1	1	Brown_Adipose	0.6824987262099435
Male	ENSMUSG00000118366	9130016M20Rik	lncRNA	-1	2	Brain, Gastric_muscle	-0.6126977201202902
Male	ENSMUSG00000118369	Gm30541	lncRNA	-1	1	Kidney	-0.49636270997086795
Male	ENSMUSG00000118376	Gm9926	lncRNA	1	1	Gastric_muscle	0.4886070426275731
Male	ENSMUSG00000118394	Gm50475	lncRNA	-1	1	Hypothalamus	-0.6747430588666486
Male	ENSMUSG00000118423	Lrrc70	transcribed_unitary_pseudogene	1	1	Heart	0.6049420527769954
Male	ENSMUSG00000118434	Gm13301	transcribed_unprocessed_pseudogene	-1	1	Hypothalamus	-0.5041183773141628
Male	ENSMUSG00000118434	Gm13301	transcribed_unprocessed_pseudogene	1	2	Heart, Bone_marrow	0.6437203894934693
Male	ENSMUSG00000118449	Gm3625	lncRNA	1	1	Brown_Adipose	0.45758437325439394
Male	ENSMUSG00000118456	Gm41381	lncRNA	-1	1	Bone_marrow	-0.620453387463585
Male	ENSMUSG00000118458	Gm10599	transcribed_unprocessed_pseudogene	1	1	Bone_marrow	0.5118740446574576
Male	ENSMUSG00000118501	Gm53048	unprocessed_pseudogene	-1	1	Hypothalamus	-0.5661637160605213
Male	ENSMUSG00000118603	Gm52989	unprocessed_pseudogene	1	2	Bone_marrow, Liver	0.515751878329105
Male	ENSMUSG00000118608	Gm4988	transcribed_unprocessed_pseudogene	-1	1	Inginal_WAT	-0.5739193834038161
Male	ENSMUSG00000118631	Gm53019	lncRNA	-1	1	Brain	-0.4886070426275731
Male	ENSMUSG00000118631	Gm53019	lncRNA	1	1	Liver	0.5041183773141628
Male	ENSMUSG00000118642	AY036118	pseudogene	1	2	Lung, Kidney	0.5933085517620531
Male	ENSMUSG00000118651	Gm17315	lncRNA	1	1	Epididymal_WAT	0.7290327302697123
Male	ENSMUSG00000119584	Rn18s-rs5	rRNA	-1	3	Heart, Hypothalamus, Liver	-0.5584080487172264
Male	ENSMUSG00000119584	Rn18s-rs5	rRNA	1	2	Bone_marrow, Kidney	0.5894307180904057
Male	ENSMUSG00000119844	n-R5s100	rRNA	-1	1	Inginal_WAT	-0.5705487732602356
Male	ENSMUSG00000119943	ENSMUSG00000119943	lncRNA	1	1	Liver	0.5506523813739317
Male	ENSMUSG00000119945	ENSMUSG00000119945	lncRNA	-1	1	Liver	-0.5894307180904057
Male	ENSMUSG00000119946	ENSMUSG00000119946	lncRNA	1	1	Lung	0.5273853793440473
Male	ENSMUSG00000119948	Gm34758	lncRNA	1	2	Heart, Lung	0.5584080487172265
Male	ENSMUSG00000119954	Gm35546	lncRNA	1	2	Epididymal_WAT, Brown_Adipose	0.5816750507471109
Male	ENSMUSG00000119955	ENSMUSG00000119955	lncRNA	1	2	Lung, Bone_marrow	0.5816750507471109
Male	ENSMUSG00000119957	ENSMUSG00000119957	lncRNA	-1	1	Bone_marrow	-0.5661637160605213
Male	ENSMUSG00000119959	ENSMUSG00000119959	lncRNA	-1	1	Bone_marrow	-0.45758437325439394
Male	ENSMUSG00000119961	ENSMUSG00000119961	lncRNA	-1	3	Heart, Lung, Bone_marrow	-0.620453387463585
Male	ENSMUSG00000119968	ENSMUSG00000119968	lncRNA	-1	2	Lung, Bone_marrow	-0.6204533874635849
Male	ENSMUSG00000119972	ENSMUSG00000119972	lncRNA	1	2	Lung, Bone_marrow	0.6786208925382962
Male	ENSMUSG00000119974	ENSMUSG00000119974	lncRNA	1	1	Gastric_muscle	0.9064990115908936
Male	ENSMUSG00000119977	ENSMUSG00000119977	lncRNA	-1	2	Lung, Liver	-0.48085137528427835
Male	ENSMUSG00000119979	ENSMUSG00000119979	lncRNA	-1	2	Gastric_muscle, Bone_marrow	-0.5739193834038161
Male	ENSMUSG00000119981	ENSMUSG00000119981	lncRNA	-1	2	Gastric_muscle, Bone_marrow	-0.6165755537919376
Male	ENSMUSG00000119981	ENSMUSG00000119981	lncRNA	1	2	Epididymal_WAT, Inginal_WAT	0.47697354161263095
Male	ENSMUSG00000119983	ENSMUSG00000119983	lncRNA	1	2	Lung, Hypothalamus	0.5428967140306369
Male	ENSMUSG00000119984	ENSMUSG00000119984	lncRNA	1	2	Kidney, Hypothalamus	0.49636270997086795
Male	ENSMUSG00000119985	ENSMUSG00000119985	lncRNA	-1	1	Bone_marrow	-0.7057657282398279
Male	ENSMUSG00000119985	ENSMUSG00000119985	lncRNA	1	1	Brain	0.7057657282398279
Male	ENSMUSG00000119986	ENSMUSG00000119986	lncRNA	1	2	Brain, Heart	0.678620892538296
Male	ENSMUSG00000119987	ENSMUSG00000119987	lncRNA	1	1	Brain	0.5584080487172264
Male	ENSMUSG00000119989	Gm39213	lncRNA	-1	1	Gastric_muscle	-0.5971863854337005
Male	ENSMUSG00000119991	ENSMUSG00000119991	lncRNA	-1	1	Hypothalamus	-0.5118740446574576
Male	ENSMUSG00000119992	ENSMUSG00000119992	lncRNA	-1	3	Heart, Lung, Bone_marrow	-0.659231724180059
Male	ENSMUSG00000119993	ENSMUSG00000119993	lncRNA	1	1	Lung	0.5894307180904057
Male	ENSMUSG00000119994	ENSMUSG00000119994	lncRNA	-1	4	Heart, Lung, Bone_marrow, Liver	-0.5196297120007525
Male	ENSMUSG00000119995	ENSMUSG00000119995	lncRNA	1	3	Brain, Lung, Bone_marrow	0.5506523813739317
Male	ENSMUSG00000119996	ENSMUSG00000119996	lncRNA	-1	1	Bone_marrow	-0.7290327302697123
Male	ENSMUSG00000120003	ENSMUSG00000120003	lncRNA	-1	1	Bone_marrow	-0.5196297120007524
Male	ENSMUSG00000120003	ENSMUSG00000120003	lncRNA	1	1	Kidney	0.5894307180904057
Male	ENSMUSG00000120006	ENSMUSG00000120006	lncRNA	-1	1	Bone_marrow	-0.7212770629264175
Male	ENSMUSG00000120010	ENSMUSG00000120010	lncRNA	-1	1	Brain	-0.5351410466873421
Male	ENSMUSG00000120012	ENSMUSG00000120012	lncRNA	-1	1	Liver	-0.5041183773141628
Male	ENSMUSG00000120012	ENSMUSG00000120012	lncRNA	1	1	Heart	0.8298564057325449
Male	ENSMUSG00000120013	ENSMUSG00000120013	lncRNA	-1	1	Bone_marrow	-0.4653400405976887
Male	ENSMUSG00000120016	ENSMUSG00000120016	lncRNA	-1	1	Brown_Adipose	-0.5118740446574576
Male	ENSMUSG00000120019	ENSMUSG00000120019	lncRNA	1	1	Hypothalamus	0.6437203894934693
Male	ENSMUSG00000120022	ENSMUSG00000120022	lncRNA	-1	4	Heart, Lung, Bone_marrow, Kidney	-0.6514760568367642
Male	ENSMUSG00000120022	ENSMUSG00000120022	lncRNA	1	1	Hypothalamus	0.4730957079409836
Male	ENSMUSG00000120024	ENSMUSG00000120024	lncRNA	1	1	Bone_marrow	0.7910780690160708
Male	ENSMUSG00000120026	ENSMUSG00000120026	lncRNA	-1	1	Bone_marrow	-0.6824987262099435
Male	ENSMUSG00000120027	ENSMUSG00000120027	lncRNA	1	2	Heart, Hypothalamus	0.47309570794098355
Male	ENSMUSG00000120030	ENSMUSG00000120030	lncRNA	-1	1	Liver	-0.45758437325439394
Male	ENSMUSG00000120031	ENSMUSG00000120031	lncRNA	1	1	Brain	0.7135213955831227
Male	ENSMUSG00000120034	ENSMUSG00000120034	lncRNA	1	1	Bone_marrow	0.8221007383892501
Male	ENSMUSG00000120036	ENSMUSG00000120036	lncRNA	-1	1	Lung	-0.5584080487172264
Male	ENSMUSG00000120036	ENSMUSG00000120036	lncRNA	1	1	Gastric_muscle	0.45758437325439394
Male	ENSMUSG00000120047	ENSMUSG00000120047	lncRNA	-1	1	Brown_Adipose	-0.620453387463585
Male	ENSMUSG00000120048	ENSMUSG00000120048	lncRNA	-1	1	Bone_marrow	-0.7678110669861864
Male	ENSMUSG00000120050	ENSMUSG00000120050	lncRNA	1	1	Brain	0.6902543935532384
Male	ENSMUSG00000120053	ENSMUSG00000120053	lncRNA	-1	1	Bone_marrow	-0.45758437325439394
Male	ENSMUSG00000120055	ENSMUSG00000120055	lncRNA	1	1	Kidney	0.45758437325439394
