group	seqnames	start	end	strand	N	ID	Sample	Njunc
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_46_terrace.gtf	14
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_47_terrace.gtf	6
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_48_terrace.gtf	2
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_49_terrace.gtf	7
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_50_terrace.gtf	3
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_51_terrace.gtf	2
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_52_terrace.gtf	2
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_53_terrace.gtf	5
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_54_terrace.gtf	6
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_55_terrace.gtf	4
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_57_terrace.gtf	6
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_58_terrace.gtf	3
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_59_terrace.gtf	2
4076	chr2	76682401	76682481	-	99	chr2:76682401-76682481	Tube_60_terrace.gtf	5
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_101_terrace.gtf	1
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_102_terrace.gtf	3
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_104_terrace.gtf	1
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_106_terrace.gtf	5
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_107_terrace.gtf	1
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_41_terrace.gtf	5
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_42_terrace.gtf	4
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_43_terrace.gtf	8
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_44_terrace.gtf	21
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_45_terrace.gtf	19
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_46_terrace.gtf	27
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_47_terrace.gtf	13
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_48_terrace.gtf	11
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_49_terrace.gtf	25
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_50_terrace.gtf	18
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_51_terrace.gtf	2
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_54_terrace.gtf	2
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_57_terrace.gtf	4
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_58_terrace.gtf	1
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_59_terrace.gtf	4
4077	chr2	76683949	76686710	-	182	chr2:76683949-76686710	Tube_60_terrace.gtf	7
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_101_terrace.gtf	1
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_104_terrace.gtf	1
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_106_terrace.gtf	5
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_107_terrace.gtf	1
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_41_terrace.gtf	5
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_42_terrace.gtf	5
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_43_terrace.gtf	8
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_44_terrace.gtf	21
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_45_terrace.gtf	22
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_46_terrace.gtf	34
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_47_terrace.gtf	13
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_48_terrace.gtf	13
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_49_terrace.gtf	26
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_50_terrace.gtf	18
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_51_terrace.gtf	4
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_53_terrace.gtf	2
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_54_terrace.gtf	6
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_57_terrace.gtf	4
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_58_terrace.gtf	3
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_59_terrace.gtf	7
4078	chr2	76683949	76684032	-	208	chr2:76683949-76684032	Tube_60_terrace.gtf	9
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_101_terrace.gtf	1
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_104_terrace.gtf	1
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_106_terrace.gtf	5
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_107_terrace.gtf	1
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_41_terrace.gtf	5
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_42_terrace.gtf	5
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_43_terrace.gtf	8
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_44_terrace.gtf	21
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_45_terrace.gtf	22
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_46_terrace.gtf	34
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_47_terrace.gtf	13
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_48_terrace.gtf	13
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_49_terrace.gtf	26
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_50_terrace.gtf	18
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_51_terrace.gtf	4
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_53_terrace.gtf	2
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_54_terrace.gtf	6
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_57_terrace.gtf	4
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_58_terrace.gtf	3
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_59_terrace.gtf	7
4079	chr2	76684195	76684272	-	208	chr2:76684195-76684272	Tube_60_terrace.gtf	9
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_101_terrace.gtf	1
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_102_terrace.gtf	3
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_104_terrace.gtf	1
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_106_terrace.gtf	6
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_107_terrace.gtf	1
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_41_terrace.gtf	8
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_42_terrace.gtf	7
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_43_terrace.gtf	8
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_44_terrace.gtf	22
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_45_terrace.gtf	22
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_46_terrace.gtf	34
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_47_terrace.gtf	13
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_48_terrace.gtf	14
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_49_terrace.gtf	30
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_50_terrace.gtf	21
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_51_terrace.gtf	5
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_53_terrace.gtf	2
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_54_terrace.gtf	6
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_57_terrace.gtf	4
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_58_terrace.gtf	3
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_59_terrace.gtf	7
4080	chr2	76684494	76684562	-	227	chr2:76684494-76684562	Tube_60_terrace.gtf	9
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_101_terrace.gtf	1
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_102_terrace.gtf	3
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_104_terrace.gtf	1
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_106_terrace.gtf	6
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_107_terrace.gtf	1
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_41_terrace.gtf	8
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_42_terrace.gtf	7
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_43_terrace.gtf	8
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_44_terrace.gtf	22
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_45_terrace.gtf	22
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_46_terrace.gtf	34
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_47_terrace.gtf	13
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_48_terrace.gtf	14
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_49_terrace.gtf	30
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_50_terrace.gtf	21
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_51_terrace.gtf	5
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_53_terrace.gtf	2
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_54_terrace.gtf	6
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_57_terrace.gtf	4
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_58_terrace.gtf	3
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_59_terrace.gtf	7
4081	chr2	76684731	76684811	-	227	chr2:76684731-76684811	Tube_60_terrace.gtf	9
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_101_terrace.gtf	1
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_102_terrace.gtf	3
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_104_terrace.gtf	1
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_106_terrace.gtf	6
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_107_terrace.gtf	1
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_41_terrace.gtf	8
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_42_terrace.gtf	7
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_43_terrace.gtf	8
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_44_terrace.gtf	22
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_45_terrace.gtf	21
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_46_terrace.gtf	34
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_47_terrace.gtf	13
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_48_terrace.gtf	12
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_49_terrace.gtf	29
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_50_terrace.gtf	21
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_51_terrace.gtf	5
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_53_terrace.gtf	2
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_54_terrace.gtf	6
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_57_terrace.gtf	4
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_58_terrace.gtf	2
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_59_terrace.gtf	6
4082	chr2	76686609	76686710	-	221	chr2:76686609-76686710	Tube_60_terrace.gtf	9
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_101_terrace.gtf	3
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_103_terrace.gtf	1
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_104_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_107_terrace.gtf	1
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_110_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_42_terrace.gtf	3
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_43_terrace.gtf	5
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_45_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_47_terrace.gtf	3
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_48_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_51_terrace.gtf	5
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_52_terrace.gtf	5
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_53_terrace.gtf	3
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_54_terrace.gtf	6
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_55_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_56_terrace.gtf	2
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_58_terrace.gtf	1
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_59_terrace.gtf	5
4115	chr3	116570178	116576292	-	61	chr3:116570178-116576292	Tube_60_terrace.gtf	8
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_101_terrace.gtf	3
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_103_terrace.gtf	1
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_104_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_107_terrace.gtf	1
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_110_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_42_terrace.gtf	3
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_43_terrace.gtf	5
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_45_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_47_terrace.gtf	3
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_48_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_51_terrace.gtf	5
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_52_terrace.gtf	7
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_53_terrace.gtf	3
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_54_terrace.gtf	6
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_55_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_56_terrace.gtf	2
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_58_terrace.gtf	1
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_59_terrace.gtf	5
4116	chr3	116570178	116570308	-	63	chr3:116570178-116570308	Tube_60_terrace.gtf	8
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_101_terrace.gtf	3
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_102_terrace.gtf	1
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_103_terrace.gtf	1
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_104_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_107_terrace.gtf	1
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_110_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_112_terrace.gtf	1
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_42_terrace.gtf	3
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_43_terrace.gtf	5
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_45_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_47_terrace.gtf	3
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_48_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_51_terrace.gtf	9
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_52_terrace.gtf	7
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_53_terrace.gtf	3
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_54_terrace.gtf	6
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_55_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_56_terrace.gtf	3
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_58_terrace.gtf	2
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_59_terrace.gtf	5
4117	chr3	116572268	116572402	-	71	chr3:116572268-116572402	Tube_60_terrace.gtf	8
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_101_terrace.gtf	3
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_102_terrace.gtf	1
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_103_terrace.gtf	1
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_104_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_107_terrace.gtf	1
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_110_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_112_terrace.gtf	1
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_42_terrace.gtf	3
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_43_terrace.gtf	5
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_45_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_47_terrace.gtf	3
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_48_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_51_terrace.gtf	9
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_52_terrace.gtf	7
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_53_terrace.gtf	3
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_54_terrace.gtf	6
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_55_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_56_terrace.gtf	3
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_58_terrace.gtf	2
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_59_terrace.gtf	5
4118	chr3	116572704	116572816	-	71	chr3:116572704-116572816	Tube_60_terrace.gtf	8
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_101_terrace.gtf	3
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_102_terrace.gtf	1
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_103_terrace.gtf	1
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_104_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_107_terrace.gtf	1
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_110_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_112_terrace.gtf	1
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_42_terrace.gtf	3
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_43_terrace.gtf	5
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_45_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_47_terrace.gtf	3
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_48_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_51_terrace.gtf	9
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_52_terrace.gtf	7
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_53_terrace.gtf	3
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_54_terrace.gtf	6
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_55_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_56_terrace.gtf	3
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_58_terrace.gtf	2
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_59_terrace.gtf	5
4119	chr3	116572905	116573029	-	71	chr3:116572905-116573029	Tube_60_terrace.gtf	8
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_101_terrace.gtf	3
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_102_terrace.gtf	1
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_103_terrace.gtf	1
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_104_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_107_terrace.gtf	1
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_110_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_112_terrace.gtf	1
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_42_terrace.gtf	3
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_43_terrace.gtf	5
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_45_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_47_terrace.gtf	3
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_48_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_51_terrace.gtf	9
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_52_terrace.gtf	5
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_53_terrace.gtf	3
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_54_terrace.gtf	6
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_55_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_56_terrace.gtf	3
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_58_terrace.gtf	2
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_59_terrace.gtf	5
4120	chr3	116574375	116574525	-	69	chr3:116574375-116574525	Tube_60_terrace.gtf	8
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_101_terrace.gtf	3
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_102_terrace.gtf	1
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_103_terrace.gtf	1
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_104_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_107_terrace.gtf	1
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_110_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_112_terrace.gtf	1
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_42_terrace.gtf	3
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_43_terrace.gtf	5
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_45_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_47_terrace.gtf	3
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_48_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_51_terrace.gtf	9
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_52_terrace.gtf	5
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_53_terrace.gtf	3
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_54_terrace.gtf	6
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_55_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_56_terrace.gtf	3
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_58_terrace.gtf	2
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_59_terrace.gtf	5
4121	chr3	116574641	116574796	-	69	chr3:116574641-116574796	Tube_60_terrace.gtf	8
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_101_terrace.gtf	3
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_102_terrace.gtf	1
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_103_terrace.gtf	1
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_104_terrace.gtf	2
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_107_terrace.gtf	1
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_110_terrace.gtf	2
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_112_terrace.gtf	1
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_42_terrace.gtf	3
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_43_terrace.gtf	5
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_45_terrace.gtf	2
4122	chr3	116574892	116574993	-	69	chr3:116574892-116574993	Tube_47_terrace.gtf	3
