ID	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_10	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_11	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_1	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_2	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_3	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_4	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_5	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_6	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_7	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_8	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99	Tube_9
chr4:129732771-129740332	0	2	0	1	0	1	4	0	0	1	2	3	2	0	2	0	1	0	2	0	0	1	0	1	2	0	4	2	2	1	3	0	4	8	3	0	2	9	4	0	0	0	5	6	6	2	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	1	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
chr4:76161882-76243582	2	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	4	6	5	4	0	1	5	5	0	4	1	9	4	4	5	3	5	3	1	0	2	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0	0	3	0	1	1	0	1	1	0	3	0
chr4:96463400-96463620	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	5	6	7	3	0	4	2	0	0	2	2	0	2	5	3	0	4	3	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	23	7	9	3	5	1	0	6	1	3	1	0	6	5	0	1	3	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
chr5:104033773-104038647	0	2	3	5	3	1	0	1	1	1	0	2	2	0	1	5	0	0	2	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	1	0	0	1	1	0	0	0	3	0	2	0	0	0	0	2	2	2	1	1	3	7	5	2	0	4	6	9	14	8	1	3	5	4	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:18000577-18003296	0	13	26	13	27	17	22	7	22	17	0	15	18	20	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	7	3	1	2	0	2	7	6	7	0	1	8	0	1	4	0	2	5	4	0	5	4	2	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
chr5:23751978-23770263	0	0	1	1	2	3	1	1	6	0	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	0	2	1	20	8	21	11	15	9	21	6	11	0	9	7	4	15	5	2	11	5	8	15	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
chr6:115614560-115646385	0	0	1	0	6	2	5	0	1	2	1	1	5	1	1	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	1	2	4	0	1	0	0	2	0	3	0	0	0	0	2	0	0	0	2	0	6	2	1	0	0	0	3	1	0	0	0	0	1	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	2
chr6:146246555-146260985	0	0	0	1	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	0	0	0	0	0	0	3	0	7	1	3	2	4	5	7	0	3	0	9	1	2	4	1	0	9	1	1	1	0	3	3	2	7	0	6	0	0	1	3	0	0	5	4	1	6	1	1	2	2	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:115957871-115975794	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	0	0	2	9	11	2	9	6	5	6	0	13	9	6	4	1	4	5	6	1	0	1	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	2	0	6	0	1	0	2	0	0
chr7:67347972-67361251	0	1	1	0	0	1	0	0	0	0	4	0	0	0	1	2	0	0	0	0	0	4	0	0	2	1	0	0	1	2	1	0	0	0	0	0	0	1	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	1	4	0	1	0	0	0	3	5	0	0	0	2	1	0	2	1	3	2	7	8	14	8	8	3	3	6	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
chr8:78078243-78091789	1	1	0	4	7	7	0	0	2	0	1	0	2	0	5	11	0	0	0	0	0	0	0	2	1	0	0	1	1	2	2	0	0	1	0	0	0	1	7	3	5	1	1	0	0	1	5	0	0	0	0	1	1	1	0	3	0	1	0	0	4	0	2	3	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
chr8:85488647-85498944	0	2	1	0	1	2	0	1	0	1	0	3	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	4	4	5	4	5	3	7	5	10	0	2	3	10	9	10	3	7	1	10	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0
chr10:128755883-128759331	1	0	0	0	0	0	3	4	1	0	0	1	0	0	1	0	1	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	1	0	0	2	1	0	0	0	0	0	0	5	8	3	2	0	0	7	12	0	7	6	1	6	4	5	2	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	0	2	3	0	0	0	1	0	7	1	0	0	0	1	6	0	0	0	0	0	0
chr10:59877943-59900230	3	3	3	5	3	6	6	1	5	2	5	1	3	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	2	5	0	1	0	3	5	0	0	1	2	0	1	2	8	2	0	0	0	2	2	1	0	1	0	0	0	2	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11:108813978-108822405	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	5	10	1	0	1	3	7	6	9	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	3	0	0	0	0	3	14	0	0	2	0	0	2	0	0	0	0	8	1	0	2	0	2	0	0	0	0	1	7	0	2	0	2	7	7	0	1	6	0	4	17	0	0	3	3	2	0	0	0	0	1
chr11:74819819-74837045	0	4	5	1	0	1	9	0	1	1	0	4	0	4	8	3	0	1	1	2	4	0	1	0	0	0	1	0	2	0	1	7	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	5	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0	2	0	0	2	0	2	0	0	0	0	1	0
chr1:181758243-181789484	0	7	4	0	1	7	9	2	3	1	1	1	1	0	2	0	0	0	5	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	1	1	0	1	1	0	4	2	1	0	0	1	1	6	0	1	2	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
chr12:3667606-3694022	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	4	3	7	0	3	2	1	3	0	10	8	4	2	3	3	5	0	3	2	0	1	0	0	2	0	0	0	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	2	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
chr12:69206097-69206346	0	9	14	2	14	7	8	0	0	4	0	10	0	15	6	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	2	0	3	1	0	0	0	0	0	5	4	0	0	0	0	0	3	1	0	0	0	3	1	3	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	3	1	2	10	3	0	0	2
chr13:63018980-63023125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	10	6	9	4	0	6	1	3	0	1	0	4	8	6	3	3	6	5	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	1	2	2	5	0	3	0	4	1	7	2	3	3	4	0	2	2	0	3	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13:74819427-74824025	0	0	2	1	1	1	0	0	0	0	1	0	2	1	0	1	3	5	2	2	1	0	5	5	0	2	1	0	2	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	4	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	5	0	0	4	1	0	6	1	0	0	0	0	0	0
chr15:3370401-3377083	0	1	8	0	1	0	2	1	1	0	1	0	2	0	1	2	0	0	0	0	3	0	0	0	0	0	0	4	0	9	5	0	3	1	0	2	0	5	2	4	1	2	6	0	1	1	1	0	0	1	0	0	2	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	2	5	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:10961866-10962054	0	3	9	0	5	5	10	0	8	2	0	0	3	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	1	3	0	0	6	2	4	0	3	3	8	2	1	1	3	7	3	3	0	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	2	3	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
chr17:81715496-81752401	4	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	3	1	0	0	0	1	2	2	0	2	1	1	7	3	2	4	0	4	1	1	5	3	13	2	9	3	1	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	2	0	2	3	0	10	3	0	0	0	2	0
chr18:82682963-82689935	0	6	9	0	1	5	1	1	0	0	0	1	0	3	4	4	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	1	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	2	4	2	8	3	2	4	5	0	1	3	1	0	5	1	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18:84361071-84372816	0	7	21	0	4	8	19	0	5	5	2	2	10	5	8	1	0	0	2	1	0	0	0	0	2	1	0	3	0	0	2	0	1	0	1	0	0	2	1	0	0	0	3	0	0	1	0	2	0	2	0	2	1	1	1	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0
chr19:24332482-24337515	0	3	1	0	2	0	0	2	0	0	1	2	1	7	0	2	4	8	7	0	1	4	7	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	4	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	10	3	2	0	1	4	4	3	4	0	5	3	5	0	0	0	0	4
chr2:84198891-84207389	0	5	2	0	2	0	1	3	3	3	0	1	4	2	2	1	0	1	2	0	0	0	0	2	1	0	0	1	0	0	2	0	7	10	0	0	0	6	0	0	0	0	4	0	0	1	0	1	0	1	0	0	0	0	3	2	4	1	0	0	2	0	5	1	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
chr3:32915920-32920115	0	11	7	3	9	13	7	4	3	4	1	2	5	10	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	11	11	7	8	6	2	7	14	0	4	6	9	5	4	8	7	15	8	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0
chr3:5306730-5310705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	4	5	1	0	2	1	1	0	0	3	1	0	3	1	0	0	1	3	1	2	1	3	3	10	8	0	1	1	6	1	4	1	5	7	2	2	0	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0
chr3:79080215-79082356	0	6	0	0	11	18	2	5	0	6	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	6	2	0	2	5	1	3	3	1	5	0	0	0	0	2	0	1	0	0	1	0	1	3	0	4	0	2	1	1	3	0	3	1	0	0	0	5	0	2	0	1	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0
chr3:95691526-95697541	1	0	0	1	2	2	1	0	1	0	0	3	3	6	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	5	11	6	9	19	3	4	0	0	2	1	0	0	2	2	2	0	2	0	2	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	3	0	0	0	0	0	3	0	0	0
chr4:129732771-129736555	1	4	0	6	0	6	0	0	0	2	0	0	0	1	4	2	0	0	0	0	0	1	0	1	0	0	0	6	0	15	28	1	17	21	8	0	0	24	3	5	2	0	6	10	3	3	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	1	0	1	0	0	0	0	0	2	1	0	6	1	1	0	0	0
chr6:38447087-38461060	0	0	5	6	4	2	0	1	0	2	1	0	1	5	1	5	1	0	1	0	0	0	1	2	5	0	1	0	0	3	9	1	3	10	0	0	0	6	3	2	0	0	0	1	0	2	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	1	0
chr7:107280969-107296905	1	9	5	1	10	1	8	5	2	6	0	4	6	1	0	7	0	1	1	2	3	4	3	2	6	0	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	1	0	4	0	0	0	3	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	3	0	3	2	4	0	0	0	0	0	0	4
chr7:33920091-33928416	0	1	4	0	0	2	1	2	0	0	0	1	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	1	3	0	3	0	6	0	0	0	0	5	2	1	1	6	4	7	4	1	0	1	3	1	0	0	0	4	1	2	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0
chr7:37660813-37669122	0	4	2	0	0	1	0	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	1	5	0	0	1	0	0	0	0	1	0	0	0	2	3	3	1	0	7	3	0	3	0	2	3	2	3	8	0	9	2	4	1	0	5	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	2	2	0	0	0	0	0
chr7:89809656-89814824	0	0	6	3	5	8	2	1	3	2	0	1	9	15	1	8	2	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	2	1	0	0	2	0	0	0	0	2	1	0	2	0	0	0	0	0	1	1	0	0	0	0	5	1	0	1	1	0	1	0	0	0	1	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
chr8:78109354-78140256	0	7	3	0	0	4	3	0	0	0	1	1	3	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	5	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0	10	11	5	5	19	6	0	1	11	0	9	4	0	4	7	4	8	4	1	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
chr8:78111380-78137757	1	26	30	14	28	31	16	30	21	5	0	11	26	17	14	13	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	23	17	12	10	7	2	6	8	0	10	13	12	22	25	10	6	7	5	11	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
chr9:108418887-108422176	6	3	0	5	0	2	6	0	3	0	0	1	2	2	5	0	0	0	0	0	0	0	1	0	1	1	0	0	2	2	0	1	4	8	2	0	0	2	7	0	6	1	0	0	0	1	4	0	0	2	0	0	0	0	0	2	0	1	0	0	3	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	4	0
chr9:65224103-65224610	4	1	0	0	0	3	2	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	2	2	4	1	6	6	0	5	5	0	2	0	1	3	0	1	0	2	0	0	1	3	0	0	0	0	1	0	3	0	0	0	0	0	0	1	3	2	0	0	1	1	0	1	1	0	0	0	2	4	6	0	0	1	0	0	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX:132526018-132582157	0	4	2	4	8	6	0	2	6	2	0	7	2	7	11	11	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	5	4	2	3	1	5	4	1	0	1	8	0	3	1	4	2	2	2	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chrX:41290732-41300119	2	6	4	2	0	0	0	0	7	1	1	0	3	5	0	0	1	2	0	0	0	0	0	1	0	3	2	0	1	4	2	0	1	10	1	1	0	3	0	0	0	1	0	3	0	0	0	2	0	0	0	2	0	2	0	0	1	0	0	1	0	1	0	0	6	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	2	0	0	1	0	0	0
chrX:82921653-82930839	0	7	11	5	11	9	15	4	5	0	0	0	3	3	0	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	7	2	13	8	3	2	12	4	7	0	6	3	9	0	4	1	3	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	4	0
chr10:93100742-93101542	0	0	5	1	3	1	2	0	6	0	2	5	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	7	7	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	8	3	3	0	8	1	0	0	6	0	6	0	1	0	0	1	1	2	0	1	0	0	2	1	0	2	3	0	4	2	4	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
chr11:12293744-12328359	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	3	8	0	3	0	2	0	1	0	3	0	0	11	0	1	0	1	0	1	1	0	0	0	6	0	0	1	0	0	0	2	0	0	0	9	3	0	0	0	1	0	2	0	0	0	8	0	0	0	0	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	10	1	1	3	1	4	4	6	0	0	1	0	0	1	0	0	0	6
chr11:6421170-6421448	0	2	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	5	0	0	3	6	0	0	2	0	1	0	0	3	0	5	2	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	6	0	3	0	2	3	0	0	2	0	0	2	1	0	1	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
chr1:173734509-173734832	0	1	0	0	1	4	0	0	4	0	1	0	0	1	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	5	3	1	2	2	0	2	1	5	0	7	9	5	8	3	0	2	0	2	6	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0
chr12:100582256-100585900	0	1	2	6	2	1	2	3	0	1	0	3	2	8	6	6	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	4	2	0	0	0	3	3	4	2	1	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	2	0	1	0	1	0	3	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	3	1	0
chr12:16610983-16618520	0	2	0	1	1	2	1	2	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	8	3	7	5	0	4	4	0	7	3	4	3	3	3	0	0	3	8	0	1	0	0	0	5	0	3	2	0	1	0	3	2	4	0	3	1	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:24652606-24653050	0	0	0	0	0	1	0	2	0	0	1	0	0	2	4	5	0	0	0	0	0	0	0	0	0	0	0	4	8	22	2	0	1	9	7	0	0	1	3	4	0	2	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0	6	0	0	2	4	4	3	3	1	0	6	4	0	0	2	0	2	3	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
chr12:53186164-53189551	0	7	6	8	1	0	13	7	2	1	0	4	6	0	2	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	3	3	0	1	10	3	13	0	3	7	4	3	5	18	9	0	7	3	1	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
chr13:111570082-111577350	0	2	0	0	2	0	1	1	0	2	1	2	1	4	0	0	0	1	0	3	2	0	1	0	2	0	0	0	1	5	1	1	8	9	0	0	0	10	2	0	3	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	5
chr13:98180308-98190482	0	0	2	0	0	1	0	1	1	0	2	0	1	0	4	0	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0	3	0	0	0	0	1	0	0	0	0	2	2	1	1	0	0	0	0	2	2	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	3	5	0	8	1	7	8	9	2	2	1	4	0	4	0	1	0	0	0	0
