Sex	gene_id	gene_name	gene_type	CorrDir	corrTissueN	corrTissues	medianEstimate
Male	ENSMUSG00000106986	Gm42887	TEC	1	1	WBC	0.5399546942836415
Male	ENSMUSG00000106992	Gm43167	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000106992	Gm43167	TEC	1	1	Pancreas	0.6633085802836357
Male	ENSMUSG00000106993	Gm43417	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000106994	Gm10829	TEC	-1	1	Heart	-0.7537082055079832
Male	ENSMUSG00000107008	Gm2762	lncRNA	1	1	Liver	0.6688361517859992
Male	ENSMUSG00000107012	4930528J11Rik	TEC	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000107012	4930528J11Rik	TEC	1	1	Lung	0.5946496846233759
Male	ENSMUSG00000107041	Gm42735	TEC	1	2	Brain, Gonadal_adipose	0.5278830784757267
Male	ENSMUSG00000107048	Gm43807	lncRNA	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107048	Gm43807	lncRNA	1	1	Spleen	0.7003420474184091
Male	ENSMUSG00000107054	C730045M19Rik	TEC	-1	1	Liver	-0.6098753890941205
Male	ENSMUSG00000107064	Gm42561	unprocessed_pseudogene	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000107083	Gm43313	TEC	-1	1	Small_intestine	-0.6375132466059387
Male	ENSMUSG00000107083	Gm43313	TEC	1	1	Limb_muscle	0.5875977555439628
Male	ENSMUSG00000107089	Gm43443	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107094	Gm43294	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000107094	Gm43294	TEC	1	1	WBC	0.6148223619784321
Male	ENSMUSG00000107096	Gm43597	lncRNA	-1	3	Heart, Mesenteric_adipose, Brain	-0.5896076269187872
Male	ENSMUSG00000107096	Gm43597	lncRNA	1	1	Skin	0.6602514615930556
Male	ENSMUSG00000107102	Gm42726	lncRNA	1	1	Limb_muscle	0.5399546942836415
Male	ENSMUSG00000107103	Gm43164	TEC	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000107116	Gm43274	TEC	-1	1	Spleen	-0.7128481554080235
Male	ENSMUSG00000107117	Gm43842	TEC	-1	1	Brain	-0.6061903414258781
Male	ENSMUSG00000107121	1110006O24Rik	lncRNA	-1	1	Mesenteric_adipose	-0.5251192927245449
Male	ENSMUSG00000107123	Vmn2r-ps25	unprocessed_pseudogene	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000107125	Gm3822	TEC	-1	1	Heart	-0.8840244354947628
Male	ENSMUSG00000107134	Gm42528	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107134	Gm42528	TEC	1	1	Pancreas	0.6190880082647265
Male	ENSMUSG00000107136	Gm42466	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107136	Gm42466	TEC	1	1	WBC	0.778170000585248
Male	ENSMUSG00000107143	Gm6598	lncRNA	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107143	Gm6598	lncRNA	1	1	Limb_muscle	0.5399546942836415
Male	ENSMUSG00000107148	Gm42888	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000107153	Gm38404	lncRNA	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107155	Gm43793	TEC	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000107158	Gm42728	TEC	1	1	Liver	0.552757150236363
Male	ENSMUSG00000107159	Gm7919	unprocessed_pseudogene	-1	1	Heart	-0.7537082055079832
Male	ENSMUSG00000107165	Gm43747	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000107171	Gm42572	TEC	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000107176	Gm9794	processed_pseudogene	1	1	Liver	0.6739594917161179
Male	ENSMUSG00000107182	Gm43268	TEC	1	1	Small_intestine	0.6154029605964841
Male	ENSMUSG00000107183	Gm18452	processed_pseudogene	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000107197	Gm43312	TEC	-1	2	Skin, Brain	-0.6123603803018811
Male	ENSMUSG00000107198	Gm19619	lncRNA	1	1	Small_intestine	0.7738600103309082
Male	ENSMUSG00000107201	5930420M18Rik	TEC	-1	1	Heart	-0.8713955149876949
Male	ENSMUSG00000107205	Gm42576	TEC	-1	1	Mesenteric_adipose	-0.5251192927245449
Male	ENSMUSG00000107208	D130004A15Rik	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107208	D130004A15Rik	TEC	1	1	Liver	0.587765103084666
Male	ENSMUSG00000107215	Gm43197	TEC	-1	1	Heart	-0.8335087534664907
Male	ENSMUSG00000107215	Gm43197	TEC	1	2	Mesenteric_adipose, Gonadal_adipose	0.6955527473807568
Male	ENSMUSG00000107225	Gm43637	TEC	-1	3	Small_intestine, Heart, Liver	-0.6522534372789084
Male	ENSMUSG00000107225	Gm43637	TEC	1	1	Brain	0.5251192927245449
Male	ENSMUSG00000107226	Gm43594	TEC	-1	1	Heart	-0.7324773894099463
Male	ENSMUSG00000107234	Gm43371	TEC	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107251	Gm43102	TEC	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000107276	Gm42858	TEC	-1	1	Heart	-0.7324773894099463
Male	ENSMUSG00000107277	Gm10461	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000107278	Gm42600	TEC	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000107290	Gm43282	TEC	-1	1	Heart	-0.8966533560018309
Male	ENSMUSG00000107300	Gm43279	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107305	Gm43262	lncRNA	-1	1	Heart	-0.7283734759110763
Male	ENSMUSG00000107312	Gm43229	TEC	-1	1	Heart	-0.7600418879072101
Male	ENSMUSG00000107325	Gm43425	TEC	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107331	Gm42732	TEC	-1	2	Mesenteric_adipose, Brown_adipose	-0.6772634030992699
Male	ENSMUSG00000107346	Gm43225	unprocessed_pseudogene	-1	1	Heart	-0.7917102999033437
Male	ENSMUSG00000107352	Gm43660	lncRNA	1	1	Limb_muscle	0.5558357147037486
Male	ENSMUSG00000107362	Gm40309	TEC	-1	1	Mesenteric_adipose	-0.7222693429755144
Male	ENSMUSG00000107363	Gm43373	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000107364	Gm43051	TEC	-1	1	Marrow	-0.6661396990191737
Male	ENSMUSG00000107370	Gm43588	TEC	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000107377	Gm42801	TEC	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000107385	C330024D21Rik	lncRNA	-1	1	Heart	-0.8297123942987042
Male	ENSMUSG00000107390	Gm43323	TEC	-1	2	Heart, Bone	-0.7510490231660147
Male	ENSMUSG00000107390	Gm43323	TEC	1	1	Marrow	0.6718332007201923
Male	ENSMUSG00000107431	Gm44114	TEC	-1	2	Heart, Liver	-0.7067810200818858
Male	ENSMUSG00000107433	Gm43882	TEC	-1	2	Heart, Brain	-0.5999898255507574
Male	ENSMUSG00000107434	Gm4640	lncRNA	1	1	Liver	0.7241118668096356
Male	ENSMUSG00000107436	Gm44416	TEC	-1	1	Liver	-0.5140641497198176
Male	ENSMUSG00000107442	Gm43881	TEC	-1	1	Heart	-0.6397019223219017
Male	ENSMUSG00000107442	Gm43881	TEC	1	1	Lung	0.5093248125762992
Male	ENSMUSG00000107448	Gm43947	TEC	-1	2	Pancreas, Gonadal_adipose	-0.6550172230300901
Male	ENSMUSG00000107448	Gm43947	TEC	1	1	Mesenteric_adipose	0.8051829155109689
Male	ENSMUSG00000107451	Gm44421	lncRNA	1	2	Small_intestine, WBC	0.8322055112530737
Male	ENSMUSG00000107454	Gm43875	TEC	-1	1	Heart	-0.7283734759110763
Male	ENSMUSG00000107456	Gm10400	TEC	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000107456	Gm10400	TEC	1	1	Limb_muscle	0.7146459189048197
Male	ENSMUSG00000107461	Gm44045	TEC	1	1	Lung	0.6548461875980991
Male	ENSMUSG00000107468	5730507A11Rik	TEC	1	3	Limb_muscle, Lung, Pancreas	0.5820855000871992
Male	ENSMUSG00000107470	Gm3375	processed_pseudogene	-1	1	Heart	-0.7956219919452865
Male	ENSMUSG00000107473	Gm44255	TEC	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107476	Zfp862-ps	transcribed_unitary_pseudogene	1	1	Limb_muscle	0.5399546942836415
Male	ENSMUSG00000107489	Gm18325	processed_pseudogene	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000107495	Gm44215	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107495	Gm44215	TEC	1	1	Lung	0.5093248125762992
Male	ENSMUSG00000107498	Gm44240	TEC	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000107502	Gm44065	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000107511	Gm44440	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107512	Gm44433	TEC	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000107517	Gm44046	TEC	-1	1	Heart	-0.6392419505402475
Male	ENSMUSG00000107529	Gm44291	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000107529	Gm44291	TEC	1	1	Gonadal_adipose	0.6190880082647265
Male	ENSMUSG00000107534	Gm43920	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000107549	Gm43961	TEC	1	1	Liver	0.5988202460893933
Male	ENSMUSG00000107560	Gm44199	lncRNA	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107576	Gm44093	TEC	-1	2	Heart, Brain	-0.6847072214319911
Male	ENSMUSG00000107577	Gm44103	TEC	1	2	Spleen, Gonadal_adipose	0.6965078693179676
Male	ENSMUSG00000107584	Gm18716	processed_pseudogene	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000107585	3300002P13Rik	lncRNA	-1	1	Brain	-0.5896076269187872
Male	ENSMUSG00000107595	Gm44441	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000107606	Gm43873	TEC	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000107610	D530018E20Rik	TEC	-1	1	Spleen	-0.7628725873664813
Male	ENSMUSG00000107619	Gm32479	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000107619	Gm32479	lncRNA	1	1	Marrow	0.6348254396635714
Male	ENSMUSG00000107624	Gm44005	TEC	1	1	Lung	0.5093248125762992
Male	ENSMUSG00000107632	Gm44070	TEC	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000107633	Gm44078	TEC	-1	1	Heart	-0.8208798329594227
Male	ENSMUSG00000107634	Gm36816	lncRNA	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000107634	Gm36816	lncRNA	1	5	Limb_muscle, Pancreas, Mesenteric_adipose, Gonadal_adipose, Brown_adipose	0.7646473911603022
Male	ENSMUSG00000107655	Gm44220	TEC	1	3	Small_intestine, Mesenteric_adipose, Skin	0.6238237947465421
Male	ENSMUSG00000107688	Gm44091	lncRNA	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000107699	Gm43970	TEC	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000107703	Gm44039	TEC	-1	1	Brain	-0.5509146264022419
Male	ENSMUSG00000107706	Gm44022	TEC	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000107706	Gm44022	TEC	1	3	Pancreas, Gonadal_adipose, WBC	0.6216285135870494
Male	ENSMUSG00000107707	Gm44286	TEC	-1	1	Limb_muscle	-0.619359796384177
Male	ENSMUSG00000107709	9430018G01Rik	lncRNA	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000107709	9430018G01Rik	lncRNA	1	1	Pancreas	0.6043478175917568
Male	ENSMUSG00000107712	Gm43870	TEC	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000107712	Gm43870	TEC	1	1	Limb_muscle	0.5399546942836415
Male	ENSMUSG00000107718	Vmn2r-ps34	transcribed_unprocessed_pseudogene	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000107720	Gm43946	TEC	1	1	Mesenteric_adipose	0.7572772958238173
Male	ENSMUSG00000107724	Gm16042	processed_pseudogene	-1	1	Mesenteric_adipose	-0.575082459112226
Male	ENSMUSG00000107724	Gm16042	processed_pseudogene	1	1	Liver	0.6288623625742998
Male	ENSMUSG00000107728	Gm38910	lncRNA	-1	1	Skin	-0.5418615443418869
Male	ENSMUSG00000107743	Gm44087	TEC	1	1	Gonadal_adipose	0.5564421979046055
Male	ENSMUSG00000107756	Gm44164	TEC	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000107760	Gm44401	TEC	1	2	Heart, Liver	0.6818477630032609
Male	ENSMUSG00000107771	Gm8956	processed_pseudogene	1	1	Pancreas	0.5601272455728479
Male	ENSMUSG00000107782	Gm43888	TEC	-1	1	Heart	-0.6650366519188087
Male	ENSMUSG00000107785	Gm45083	lncRNA	-1	1	Bone	-0.6178637966650543
Male	ENSMUSG00000107785	Gm45083	lncRNA	1	1	Small_intestine	0.7333244859802416
Male	ENSMUSG00000107796	Gm44068	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000107811	Gm44000	lncRNA	1	1	Liver	0.5453870548998782
Male	ENSMUSG00000107813	Gm44434	TEC	1	2	Limb_muscle, Lung	0.6874872365825498
Male	ENSMUSG00000107823	Gm44436	TEC	1	1	Spleen	0.7441134253820596
Male	ENSMUSG00000107826	Gm44242	TEC	-1	1	Heart	-0.7410408407095298
Male	ENSMUSG00000107828	Gm18289	processed_pseudogene	-1	1	Heart	-0.7324773894099463
Male	ENSMUSG00000107830	4933439N06Rik	TEC	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000107838	Gm45769	TEC	1	1	Brown_adipose	0.5739854523267282
Male	ENSMUSG00000107840	Gm44241	TEC	1	1	Mesenteric_adipose	0.6393557704400599
Male	ENSMUSG00000107841	Gm44185	TEC	1	1	Pancreas	0.5914501507529084
Male	ENSMUSG00000107865	Gm44417	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000107868	Gm5112	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107873	Gm19065	transcribed_processed_pseudogene	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000107879	9330102E08Rik	translated_unprocessed_pseudogene	1	1	Lung	0.6669729688499156
Male	ENSMUSG00000107880	Gm44113	lncRNA	-1	1	Heart	-0.7956219919452865
Male	ENSMUSG00000107881	Gm44250	TEC	-1	1	Liver	-0.7867576771697568
Male	ENSMUSG00000107881	Gm44250	TEC	1	1	Marrow	0.5551164158493114
Male	ENSMUSG00000107883	Gm44062	TEC	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000107884	Gm44144	TEC	-1	1	Skin	-0.6602514615930556
Male	ENSMUSG00000107886	Gm43880	TEC	-1	1	Heart	-0.8274010694405557
Male	ENSMUSG00000107894	Gm10388	TEC	-1	1	Heart	-0.658702969519582
Male	ENSMUSG00000107904	Gm44213	processed_pseudogene	-1	1	Heart	-0.6397019223219017
Male	ENSMUSG00000107905	Gm44230	TEC	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000107917	Gm44235	TEC	-1	2	Heart, Brain	-0.7109056746073588
Male	ENSMUSG00000107932	Gm44432	TEC	-1	1	Liver	-0.5140641497198176
Male	ENSMUSG00000107932	Gm44432	TEC	1	1	Spleen	0.6753298314391801
Male	ENSMUSG00000107937	Gm44200	lncRNA	-1	1	Brain	-0.5417020072316358
Male	ENSMUSG00000107944	Gm44280	TEC	1	2	Limb_muscle, Skin	0.5726701601529784
Male	ENSMUSG00000107947	Gm44438	TEC	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000107951	Gm6210	processed_pseudogene	-1	2	Brain, WBC	-0.6881442762938288
Male	ENSMUSG00000107954	Gm43942	TEC	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000107966	Gm44001	TEC	-1	4	Small_intestine, Bone, Mesenteric_adipose, Gonadal_adipose	-0.6297370131237437
Male	ENSMUSG00000107970	Gm49058	TEC	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000107970	Gm49058	TEC	1	1	Marrow	0.7373084702819058
Male	ENSMUSG00000107971	Gm44260	TEC	1	1	Limb_muscle	0.5558357147037486
Male	ENSMUSG00000107976	Gm44043	TEC	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000107989	Gm19692	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000107994	D830050J10Rik	lncRNA	1	1	Mesenteric_adipose	0.860458630534605
Male	ENSMUSG00000108004	Gm44080	TEC	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000108005	Gm44435	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108021	Gm44049	TEC	-1	1	Heart	-0.8082509124523546
Male	ENSMUSG00000108026	Gm44007	TEC	-1	1	Heart	-0.7451063099170143
Male	ENSMUSG00000108027	Gm44271	lncRNA	-1	1	Heart	-0.6523692871203552
Male	ENSMUSG00000108027	Gm44271	lncRNA	1	1	Liver	0.6504109134447872
Male	ENSMUSG00000108033	Gm44284	lncRNA	-1	1	Heart	-0.7790429351048902
Male	ENSMUSG00000108035	Gm44021	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108035	Gm44021	TEC	1	1	Gonadal_adipose	0.6467258657765448
Male	ENSMUSG00000108037	Gm44597	lncRNA	-1	5	Lung, Bone, Mesenteric_adipose, Spleen, Gonadal_adipose	-0.6565706694547585
Male	ENSMUSG00000108042	B130021K23Rik	TEC	-1	2	Heart, Brown_adipose	-0.6917608496358942
Male	ENSMUSG00000108042	B130021K23Rik	TEC	1	2	Limb_muscle, Skin	0.5636754110918352
Male	ENSMUSG00000108046	Gm43924	TEC	1	1	Spleen	0.644064561465144
Male	ENSMUSG00000108059	Gm44369	TEC	-1	1	Heart	-0.8335087534664907
Male	ENSMUSG00000108067	Gm43953	TEC	-1	1	Pancreas	-0.877041345041696
Male	ENSMUSG00000108067	Gm43953	TEC	1	1	Mesenteric_adipose	0.6264581036012115
Male	ENSMUSG00000108075	Gm45061	TEC	-1	2	Heart, Gonadal_adipose	-0.627358936730795
Male	ENSMUSG00000108075	Gm45061	TEC	1	1	Limb_muscle	0.5717167351238557
Male	ENSMUSG00000108076	9530086O07Rik	TEC	1	1	Mesenteric_adipose	0.7406945813167265
Male	ENSMUSG00000108077	6330415B21Rik	TEC	-1	1	Brain	-0.6964740092978174
Male	ENSMUSG00000108088	Gm44229	TEC	-1	2	Heart, Brain	-0.6170906824772382
Male	ENSMUSG00000108092	Gm44189	TEC	1	2	WBC, Brown_adipose	0.5478952044936951
Male	ENSMUSG00000108108	Gm44270	TEC	-1	1	Heart	-0.6819617073816742
Male	ENSMUSG00000108112	Gm45193	lncRNA	1	1	Limb_muscle	0.6380516306063324
Male	ENSMUSG00000108120	9930120I10Rik	TEC	1	2	Heart, Pancreas	0.6734026823396544
Male	ENSMUSG00000108129	4930417O13Rik	lncRNA	1	1	Pancreas	0.534331911895151
Male	ENSMUSG00000108141	Gm44079	lncRNA	1	1	Brown_adipose	0.5898664727468352
Male	ENSMUSG00000108145	Gm38811	lncRNA	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000108146	Gm43889	TEC	-1	2	Heart, Brain	-0.6286833181455262
Male	ENSMUSG00000108152	Gm44152	TEC	1	1	Pancreas	0.5159066735539388
Male	ENSMUSG00000108160	Gm19237	processed_pseudogene	-1	1	Heart	-0.6777040167172623
Male	ENSMUSG00000108171	Gm43915	lncRNA	1	1	Skin	0.7649810037767817
Male	ENSMUSG00000108173	Gm44231	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000108173	Gm44231	TEC	1	2	Limb_muscle, Small_intestine	0.5380645650064568
Male	ENSMUSG00000108181	C030015A19Rik	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108181	C030015A19Rik	TEC	1	1	Limb_muscle	0.5558357147037486
Male	ENSMUSG00000108187	4930511E03Rik	lncRNA	-1	1	Gonadal_adipose	-0.6117179129282417
Male	ENSMUSG00000108189	Gm43887	TEC	1	1	Pancreas	0.51774919738806
Male	ENSMUSG00000108195	Gm44415	TEC	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000108199	Gm44249	TEC	1	1	Spleen	0.7566195333716741
Male	ENSMUSG00000108211	Gm44130	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000108211	Gm44130	TEC	1	1	Lung	0.5093248125762992
Male	ENSMUSG00000108228	6430584L05Rik	lncRNA	-1	1	Heart	-0.6397019223219017
Male	ENSMUSG00000108233	Gm44084	processed_pseudogene	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108237	Gm19757	lncRNA	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000108239	Gm19434	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000108242	9330118I20Rik	lncRNA	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108246	Gm43896	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000108256	Gm43923	TEC	1	1	Mesenteric_adipose	0.6246155797670903
Male	ENSMUSG00000108258	Gm43913	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000108259	Gm6727	processed_pseudogene	-1	1	Heart	-0.836046076697931
Male	ENSMUSG00000108264	Gm20371	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000108267	Gm44190	lncRNA	-1	1	Brain	-0.5674973409093327
Male	ENSMUSG00000108269	Gm18422	transcribed_processed_pseudogene	-1	2	Heart, Skin	-0.719559357394888
Male	ENSMUSG00000108275	Gm7880	processed_pseudogene	-1	1	Heart	-0.6397019223219017
Male	ENSMUSG00000108276	Gm36640	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000108276	Gm36640	lncRNA	1	1	Pancreas	0.5840800554164236
Male	ENSMUSG00000108278	Gm44194	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000108286	Gm44224	TEC	1	1	Limb_muscle	0.6987648984847126
Male	ENSMUSG00000108291	Gm44292	TEC	-1	1	Skin	-0.7148929618628257
Male	ENSMUSG00000108314	Prkcz2	processed_pseudogene	1	1	Pancreas	0.587765103084666
Male	ENSMUSG00000108319	Gm44552	TEC	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000108336	Or1f21-ps1	unprocessed_pseudogene	-1	1	Heart	-0.886715535891745
Male	ENSMUSG00000108345	4933435G04Rik	lncRNA	-1	1	Heart	-0.8613808062948379
Male	ENSMUSG00000108347	Gm19187	processed_pseudogene	-1	1	Heart	-0.6567038663675381
Male	ENSMUSG00000108353	Gm45205	TEC	1	1	Mesenteric_adipose	0.5914501507529084
Male	ENSMUSG00000108365	Gm44951	TEC	-1	1	Skin	-0.7285533369302682
Male	ENSMUSG00000108365	Gm44951	TEC	1	1	Gonadal_adipose	0.5785524839140599
Male	ENSMUSG00000108368	Gm45053	TEC	-1	1	Mesenteric_adipose	-0.6540959611130296
Male	ENSMUSG00000108372	Gm45124	TEC	-1	1	Heart	-0.8335087534664907
Male	ENSMUSG00000108377	Gm18642	processed_pseudogene	-1	1	Heart	-0.836046076697931
Male	ENSMUSG00000108389	Gm45206	TEC	-1	1	Heart	-0.6945906278887422
Male	ENSMUSG00000108389	Gm45206	TEC	1	1	Pancreas	0.5988202460893933
Male	ENSMUSG00000108394	Gm45477	TEC	-1	2	Marrow, Heart	-0.6747482453447835
Male	ENSMUSG00000108402	9430064I24Rik	TEC	-1	1	Small_intestine	-0.7425371051508476
Male	ENSMUSG00000108407	Gm45093	TEC	-1	1	Heart	-0.7577352304240824
Male	ENSMUSG00000108414	Snhg1	lncRNA	-1	2	Marrow, Spleen	-0.6820237898680819
Male	ENSMUSG00000108425	Gm44706	lncRNA	-1	2	Pancreas, Gonadal_adipose	-0.6642298422006963
Male	ENSMUSG00000108431	Gm42375	lncRNA	1	1	Limb_muscle	0.7622889801651409
Male	ENSMUSG00000108435	Gm45051	lncRNA	-1	3	Marrow, Liver, Gonadal_adipose	-0.5750436718028764
Male	ENSMUSG00000108435	Gm45051	lncRNA	1	1	Limb_muscle	0.5399546942836415
Male	ENSMUSG00000108443	Gm44510	TEC	-1	1	Spleen	-0.7065951014132162
Male	ENSMUSG00000108446	Gm44997	lncRNA	-1	1	Heart	-0.7829930714382185
Male	ENSMUSG00000108447	Gm44567	TEC	1	1	Small_intestine	0.534331911895151
Male	ENSMUSG00000108448	Gm21269	lncRNA	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000108456	4732496C06Rik	lncRNA	-1	1	Lung	-0.5820855000871992
Male	ENSMUSG00000108460	Gm39041	TEC	1	1	Limb_muscle	0.619359796384177
Male	ENSMUSG00000108467	Gm45211	TEC	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000108468	Gm30459	lncRNA	-1	1	Heart	-0.6650366519188087
Male	ENSMUSG00000108478	Gm19514	TEC	-1	1	Heart	-0.7790429351048902
Male	ENSMUSG00000108481	Gm33248	lncRNA	-1	1	Liver	-0.5417020072316358
Male	ENSMUSG00000108483	Gm45184	lncRNA	1	1	Liver	0.526961816558666
Male	ENSMUSG00000108495	Gm45139	TEC	-1	1	Heart	-0.6967050639149425
Male	ENSMUSG00000108507	6720469O03Rik	TEC	-1	1	Heart	-0.709372428713396
Male	ENSMUSG00000108520	Gm44684	lncRNA	-1	1	Heart	-0.7072195483958102
Male	ENSMUSG00000108521	Gm44639	TEC	-1	1	Heart	-0.7324773894099463
Male	ENSMUSG00000108521	Gm44639	TEC	1	1	Lung	0.6790997501017323
Male	ENSMUSG00000108522	Gm44664	TEC	1	1	Mesenteric_adipose	0.5324893880610297
Male	ENSMUSG00000108526	Gm45828	TEC	1	1	Brown_adipose	0.537685977080769
Male	ENSMUSG00000108533	Gm44792	TEC	1	2	Marrow, WBC	0.6681923370395895
Male	ENSMUSG00000108542	Gm44834	TEC	-1	1	Liver	-0.5140641497198176
Male	ENSMUSG00000108542	Gm44834	TEC	1	1	Gonadal_adipose	0.6135604367623629
Male	ENSMUSG00000108543	Gm44735	TEC	-1	1	Heart	-0.6460356047211285
Male	ENSMUSG00000108551	Gm20274	lncRNA	-1	2	Mesenteric_adipose, Spleen	-0.7189232613676195
Male	ENSMUSG00000108553	Gm38569	lncRNA	-1	1	Heart	-0.8461376739735588
Male	ENSMUSG00000108572	Gm44883	TEC	-1	1	Heart	-0.6440749458604701
Male	ENSMUSG00000108573	Gm44986	TEC	-1	1	Heart	-0.6693327868746062
Male	ENSMUSG00000108575	Gm35665	lncRNA	-1	2	Pancreas, Gonadal_adipose	-0.7342457478973021
Male	ENSMUSG00000108591	Particl	TEC	-1	2	Pancreas, Gonadal_adipose	-0.5527571502363631
Male	ENSMUSG00000108601	Gm44645	TEC	-1	1	Pancreas	-0.571693056885727
Male	ENSMUSG00000108621	Gm33989	lncRNA	-1	2	Heart, Spleen	-0.6817722964078308
Male	ENSMUSG00000108625	Gm44711	TEC	-1	1	Heart	-0.7030387463141693
Male	ENSMUSG00000108640	Gm44508	TEC	-1	1	Heart	-0.7198484689028782
Male	ENSMUSG00000108647	Gm17984	processed_pseudogene	-1	1	Heart	-0.7703641509311504
Male	ENSMUSG00000108652	0610006L08Rik	lncRNA	-1	1	Limb_muscle	-0.5558357147037486
