Tissue	circID	Cons_coords	type	gene_id	gene_type	gene_name	Change	circAtlas	circBase	circPedia	NtoolsDE	medianLFC	medianPadj	medianStat	LFC_lineal	padj_lineal	changeLineal	NtissuesDE	Tissues
Kidney	cRNA_0582	chr4:108336070-108336938	FULLEX	ENSMUSG00000034610.15	protein_coding	Tut4	UP	mmu-Zcchc11_0037	mm9_circ_005135	MMU_CIRCpedia_2348	4	1.1645148139540185	0.00817495568025515	3.4517601818125785	0.6484847820202455	8.429445561817407e-6	UP	2	Colon, Kidney
Kidney	cRNA_0584	chr4:108574986-108584742	JNC-JNC	ENSMUSG00000034557.15	protein_coding	Zfyve9	DOWN	mmu-Zfyve9_0032	mm9_circ_005300	MMU_CIRCpedia_2501	3	-0.5411267933908208	0.02346754997795038	-3.008354256730996	-0.04702327631638233	0.4003856833994165	NS	1	Colon
Kidney	cRNA_0584	chr4:108574986-108584742	JNC-JNC	ENSMUSG00000034557.15	protein_coding	Zfyve9	DOWN	mmu-Zfyve9_0032	mm9_circ_005300	MMU_CIRCpedia_2501	3	-0.5411267933908208	0.02346754997795038	-3.008354256730996	-0.04702327631638233	0.4003856833994165	NS	1	Kidney
Kidney	cRNA_0603	chr4:150490653-150491121	FULLEX	ENSMUSG00000039852.18	protein_coding	Rere	UP	mmu-Rere_0029	mm9_circ_006017	MMU_CIRCpedia_10055	4	1.4245579381495788	0.01015488793515636	3.3689757096037143	0.3066232813041008	0.06489704967215923	UP	1	Kidney
Kidney	cRNA_0604	chr4:150490653-150523925	JNC-JNC	ENSMUSG00000039852.18	protein_coding	Rere	UP	mmu-Rere_0026	NA	MMU_CIRCpedia_10057	4	0.7547234247566534	0.01174992924846847	3.3175710603099424	0.3066232813041008	0.06489704967215923	UP	1	Kidney
Kidney	cRNA_0629	chr3:88909080-88915184	JNC-JNC	ENSMUSG00000028053.14	protein_coding	Ash1l	UP	mmu-Ash1l_0015	mm9_circ_009027	MMU_CIRCpedia_33267	4	0.8514466761765234	1.4949097381164174e-4	4.71698789685764	0.38248708808120085	0.0032660077478289143	UP	2	Ileon, Kidney
Kidney	cRNA_0631	chr3:88914449-88915184	FULLEX	ENSMUSG00000028053.14	protein_coding	Ash1l	UP	mmu-Ash1l_0017	NA	MMU_CIRCpedia_33272	3	1.708634613215541	0.0037390833057532	3.7515449606492792	0.38248708808120085	0.0032660077478289143	UP	1	Kidney
Kidney	cRNA_0634	chr3:90248963-90249301	FULLEX	ENSMUSG00000042390.10	protein_coding	Gatad2b	UP	mmu-Gatad2b_0002	NA	MMU_CIRCpedia_33735	4	1.5037925580367986	1.2293515558431595e-4	4.6981387135906285	0.26707724895327034	0.07937523168220853	UP	2	Kidney, Muscle
Kidney	cRNA_0639	chr3:103217625-103218829	JNC-JNC	ENSMUSG00000033014.13	protein_coding	Trim33	UP	mmu-Trim33_0028	mm9_circ_015990	MMU_CIRCpedia_935	4	1.250192027907579	0.00462661814304176	3.667865953396928	0.25452467166227566	0.013107484189452259	UP	2	Kidney, Muscle
Kidney	cRNA_0642	chr3:121021959-121029413	JNC-JNC	ENSMUSG00000028132.16	protein_coding	Tlcd4	UP	mmu-Tmem56_0002	NA	MMU_CIRCpedia_5375	3	0.5446868916117925	0.03168952744169506	2.869122489491026	-0.24225572573821275	0.08267173156632968	DOWN	1	Kidney
Kidney	cRNA_0645	chr3:122575216-122611716	JNC-JNC	ENSMUSG00000053965.11	protein_coding	Pde5a	UP	mmu-Pde5a_0007	mm9_circ_007474	MMU_CIRCpedia_5887	3	1.4218970538025295	0.01653012700331394	3.1631901307162944	0.24286025722626706	0.11186576119803048	NS	3	Colon, Ileon, Kidney
Kidney	cRNA_0657	chr3:142544969-142559475	JNC-JNC	ENSMUSG00000004591.17	protein_coding	Pkn2	UP	mmu-Pkn2_0001	NA	MMU_CIRCpedia_9258	4	1.2185946154030294	0.02296810499620093	3.026822237763926	0.1955489723571421	0.0011339081278326645	UP	1	Kidney
Kidney	cRNA_0664	chr2:13386569-13463938	JNC-JNC	ENSMUSG00000026726.11	protein_coding	Cubn	UP	mmu-Cubn_0007	NA	NA	4	1.7581322003601223	0.0096492482600633	3.398444257183465	-0.3542901637569029	0.007634735262594721	DOWN	2	Ileon, Kidney
Kidney	cRNA_0665	chr2:13408777-13463938	JNC-JNC	ENSMUSG00000026726.11	protein_coding	Cubn	UP	mmu-Cubn_0001	NA	NA	3	1.2971124519109458	0.04063714129669762	2.745515712722983	-0.3542901637569029	0.007634735262594721	DOWN	2	Ileon, Kidney
Kidney	cRNA_0675	chr2:33150490-33214715	JNC-JNC	ENSMUSG00000038831.17	protein_coding	Ralgps1	UP	mmu-Ralgps1_0003,mmu-Ralgps1_0044	mm9_circ_002760	MMU_CIRCpedia_16821	3	1.5184135995148451	0.00189944442024913	3.963965531394028	-0.38680699475864316	0.002280378962376536	DOWN	2	Kidney, Muscle
Kidney	cRNA_0680	chr2:59778431-59792974	JNC-JNC	ENSMUSG00000026987.17	protein_coding	Baz2b	UP	mmu-Baz2b_0038	mm9_circ_009319	MMU_CIRCpedia_24731	4	1.3973378778213166	0.01118819622912852	3.308365909862159	1.1141377252982547	5.024934094448523e-14	UP	1	Kidney
Kidney	cRNA_0686	chr2:68221258-68240485	JNC-JNC	ENSMUSG00000027030.16	protein_coding	Stk39	UP	mmu-Stk39_0035,mmu-Stk39_0058	mm9_circ_017329	MMU_CIRCpedia_27003	4	0.6371827141901292	0.0114374091772423	3.3579416369042394	0.4490005632622498	1.2235860483090017e-5	UP	1	Kidney
Kidney	cRNA_0701	chr2:110447019-110454593	JNC-JNC	ENSMUSG00000041644.15	protein_coding	Slc5a12	UP	mmu-Slc5a12_0012,mmu-Slc5a12_0015	NA	NA	4	1.951731392553239	2.2087521624326693e-5	5.361691274774746	0.5818695473755442	1.4952133285245395e-7	UP	1	Kidney
Kidney	cRNA_0704	chr2:119264630-119276137	JNC-JNC	ENSMUSG00000034154.16	protein_coding	Ino80	UP	mmu-Ino80_0022	NA	MMU_CIRCpedia_4751	3	0.7171210260279016	0.00107092143696574	4.1364074858097535	0.35859584108128884	6.107450241192634e-4	UP	1	Kidney
Kidney	cRNA_0713	chr2:139819527-139899419	JNC-JNC	ENSMUSG00000039033.12	protein_coding	Tasp1	UP	mmu-Tasp1_0031	mm9_circ_000767	MMU_CIRCpedia_8876	4	0.6950004227133071	0.01159117545542522	3.4590849487743176	0.2590157488363543	0.0032819180980372406	UP	1	Kidney
Kidney	cRNA_0714	chr2:139884014-139899419	JNC-JNC	ENSMUSG00000039033.12	protein_coding	Tasp1	UP	mmu-Tasp1_0032	mm9_circ_002123	MMU_CIRCpedia_8889	4	0.7820984533332507	0.00179121656395321	3.968081724784412	0.2590157488363543	0.0032819180980372406	UP	1	Kidney
Kidney	cRNA_0717	chr2:144096646-144101098	JNC-JNC	ENSMUSG00000027423.16	protein_coding	Snx5	UP	mmu-Snx5_0001,mmu-Snx5_0010	mm9_circ_015445	MMU_CIRCpedia_9461	3	0.9304137561345118	0.03857867051402268	2.777739210812498	-0.18616977318697736	0.01169989989585947	DOWN	1	Kidney
Kidney	cRNA_0739	chr1:7190418-7190839	FULLEX	ENSMUSG00000051285.18	protein_coding	Pcmtd1	UP	mmu-Pcmtd1_0002	NA	MMU_CIRCpedia_27728	4	2.2124158987936644	1.7544907448733842e-7	6.43529595076437	0.24685266166387101	2.3542859166173215e-4	UP	3	Ileon, Kidney, Liver
Kidney	cRNA_0740	chr1:10152478-10166238	JNC-JNC	ENSMUSG00000056763.17	protein_coding	Cspp1	UP	mmu-Cspp1_0014	NA	MMU_CIRCpedia_331	3	0.952871031554555	0.0369750381812353	2.801973560262147	0.4539137963129358	2.7756035286648575e-4	UP	1	Kidney
Kidney	cRNA_0752	chr1:53295788-53321251	JNC-JNC	ENSMUSG00000026098.14	protein_coding	Pms1	UP	mmu-Pms1_0001	mm9_circ_001535	MMU_CIRCpedia_22574	4	0.5990340201890869	0.01876382644933684	3.1067157252531645	0.37896205729369076	9.985389301376216e-4	UP	2	Heart, Kidney
Kidney	cRNA_0760	chr1:74020073-74036263	JNC-JNC	ENSMUSG00000055322.17	protein_coding	Tns1	UP	mmu-Tns1_0020	NA	MMU_CIRCpedia_40011	4	0.861336856102166	0.0082477273684788	3.4750511181245	0.2391063083199957	0.20006336799850793	NS	3	Heart, Kidney, Muscle
Kidney	cRNA_0766	chr1:105928661-105939544	JNC-JNC	ENSMUSG00000038866.16	protein_coding	Zcchc2	UP	mmu-Zcchc2_0012	NA	MMU_CIRCpedia_1652	4	1.6656649311685725	0.03494347868371544	2.82893403060349	0.3473213511263599	0.006233513274503353	UP	1	Kidney
Kidney	cRNA_0776	chr1:155828900-155838306	JNC-JNC	ENSMUSG00000033671.19	protein_coding	Cep350	UP	mmu-Cep350_0002	mm9_circ_002304	MMU_CIRCpedia_10669	4	0.4761960992750782	0.01154094871087772	3.369395556731613	0.29889616690786397	7.217854177781509e-5	UP	1	Kidney
Kidney	cRNA_0777	chr1:162113566-162141265	JNC-JNC	ENSMUSG00000040265.17	protein_coding	Dnm3	UP	mmu-Dnm3_0013	NA	MMU_CIRCpedia_11269	3	1.3828439371894674	3.175927961968983e-4	4.48447928835842	0.7875127380708139	1.583525898365302e-5	UP	1	Kidney
Kidney	cRNA_0779	chr1:165247680-165256884	JNC-JNC	ENSMUSG00000026571.13	protein_coding	Dcaf6	UP	mmu-Dcaf6_0047	NA	MMU_CIRCpedia_11533	3	1.186781024383597	0.00816202530176172	3.446852269427348	0.3164254348407322	0.002492315062980874	UP	2	Kidney, Liver
Kidney	cRNA_0789	chr1:184564773-184573624	JNC-JNC	ENSMUSG00000073481.10	protein_coding	Mtarc2	UP	mmu-Marc2_0001	NA	MMU_CIRCpedia_12501	3	2.295700022642984	6.888472010371807e-5	4.8247432763090865	0.4716621001670798	2.711264745346779e-4	UP	1	Kidney
Kidney	cRNA_0791	chr1:185118443-185129464	JNC-JNC	ENSMUSG00000026615.15	protein_coding	Eprs	UP	mmu-Eprs_0019,mmu-Eprs_0023	mm9_circ_005659	MMU_CIRCpedia_12532	4	1.2229749728757362	0.00417843897870941	3.777270710133585	-0.11962521095207078	0.07034214415616999	DOWN	1	Kidney
Kidney	cRNA_0795	chr9:3441055-3460131	JNC-JNC	ENSMUSG00000025898.7	protein_coding	Cwf19l2	UP	mmu-Cwf19l2_0007	NA	MMU_CIRCpedia_17285	4	1.172259642257752	0.0010254082763072	4.132539612393725	0.7108924085869833	1.7745653261248552e-13	UP	2	Heart, Kidney
Kidney	cRNA_0805	chr9:45802102-45809789	JNC-JNC	ENSMUSG00000042790.17	protein_coding	Rnf214	UP	mmu-Rnf214_0001	NA	MMU_CIRCpedia_20731	3	0.922681119112967	0.00227684673242513	3.909542170684572	0.4284594938104869	1.675456182873105e-5	UP	2	Colon, Kidney
Kidney	cRNA_0809	chr9:55714297-55767202	JNC-JNC	ENSMUSG00000034007.11	protein_coding	Scaper	UP	mmu-Scaper_0012	NA	MMU_CIRCpedia_23308	4	1.3220114901342983	3.3608105781894344e-4	5.194557362555262	0.494459855252651	4.5121430671883343e-7	UP	2	Ileon, Kidney
Kidney	cRNA_0810	chr9:55745404-55767202	JNC-JNC	ENSMUSG00000034007.11	protein_coding	Scaper	UP	mmu-Scaper_0064,mmu-Scaper_0088	mm9_circ_018725	MMU_CIRCpedia_23319	3	0.5694170804695144	0.04523861740855418	2.6973692474829862	0.494459855252651	4.5121430671883343e-7	UP	1	Kidney
Kidney	cRNA_0819	chr9:65701904-65702777	FULLEX	ENSMUSG00000040524.10	protein_coding	Zfp609	UP	mmu-Zfp609_0001	mm9_circ_004501	MMU_CIRCpedia_26291	4	1.7270387298004442	2.3333875499934068e-11	7.5861060768878605	0.6472677210726321	2.997990563232166e-4	UP	3	Colon, Kidney, Muscle
Kidney	cRNA_0820	chr9:66447344-66455237	JNC-JNC	ENSMUSG00000032376.13	protein_coding	Usp3	UP	mmu-Usp3_0003	NA	MMU_CIRCpedia_26583	3	0.9849506902011596	0.03719123826377404	2.79612909517863	-0.01608336519563021	0.8797849140690763	NS	1	Kidney
Kidney	cRNA_0821	chr9:66447344-66474185	JNC-JNC	ENSMUSG00000032376.13	protein_coding	Usp3	DOWN	mmu-Usp3_0002	mm9_circ_008057	MMU_CIRCpedia_26585	3	-0.5427858860437346	0.0331246010040578	-2.8520219576733936	-0.01608336519563021	0.8797849140690763	NS	1	Kidney
Kidney	cRNA_0822	chr9:66469836-66474185	JNC-JNC	ENSMUSG00000032376.13	protein_coding	Usp3	DOWN	mmu-Usp3_0001	mm9_circ_003144	MMU_CIRCpedia_26596	3	-1.315919473301262	0.0103434841878924	-3.344456944216232	-0.01608336519563021	0.8797849140690763	NS	1	Kidney
Kidney	cRNA_0826	chr9:70466319-70470143	JNC-JNC	ENSMUSG00000032212.11	protein_coding	Sltm	UP	mmu-Sltm_0022	mm9_circ_010086	MMU_CIRCpedia_27513	3	0.8242374564132785	0.0251226193598414	2.9829849456116317	0.66298254443124	1.4725833101872576e-10	UP	1	Kidney
Kidney	cRNA_0830	chr9:79994712-80011046	JNC-JNC	ENSMUSG00000034252.15	protein_coding	Senp6	UP	mmu-Senp6_0041	mm9_circ_016182	MMU_CIRCpedia_30330	3	0.6990294367082834	0.0094226645389289	3.4314652357556583	0.35755024641627586	3.3795816183063173e-7	UP	1	Kidney
Kidney	cRNA_0832	chr9:83834577-83873875	JNC-JNC	ENSMUSG00000032263.15	protein_coding	Bckdhb	UP	mmu-Bckdhb_0003	NA	MMU_CIRCpedia_31466	4	1.820332724956228	7.128215706648878e-6	6.685232238349862	0.18684385475410614	0.010969611050352723	UP	4	Colon, Kidney, Liver, Muscle
Kidney	cRNA_0837	chr9:96169654-96192741	JNC-JNC	ENSMUSG00000032411.16	protein_coding	Tfdp2	UP	mmu-Tfdp2_0004	NA	MMU_CIRCpedia_35342	3	1.4938249251433755	0.02570387076443775	2.9714310041703182	0.4238602587767397	0.0014470271679296867	UP	1	Kidney
Kidney	cRNA_0839	chr9:96474003-96493552	JNC-JNC	ENSMUSG00000032413.13	protein_coding	Rasa2	UP	mmu-Rasa2_0027	mm9_circ_001729	MMU_CIRCpedia_35405	4	0.565286938818213	0.04748186487252426	2.6732973600354644	0.16650930074206038	0.028854203896911564	UP	1	Kidney
Kidney	cRNA_0839	chr9:96474003-96493552	JNC-JNC	ENSMUSG00000032413.13	protein_coding	Rasa2	UP	mmu-Rasa2_0027	mm9_circ_001729	MMU_CIRCpedia_35405	4	0.565286938818213	0.04748186487252426	2.6732973600354644	0.16650930074206038	0.028854203896911564	UP	1	Ileon
Kidney	cRNA_0854	chr8:3308383-3308934	FULLEX	ENSMUSG00000005534.11	protein_coding	Insr	UP	mmu-Insr_0016	NA	MMU_CIRCpedia_16558	4	0.9149488190394844	3.4568298133140106e-4	4.434104507537356	0.09394542210082181	0.6434926556760001	NS	4	Heart, Ileon, Kidney, Muscle
Kidney	cRNA_0855	chr8:8689206-8689489	FULLEX	ENSMUSG00000001300.17	protein_coding	Efnb2	UP	mmu-Efnb2_0001	NA	MMU_CIRCpedia_32422	4	1.4880855430200628	7.031183179430101e-5	4.8958421562243295	0.010456991605174859	0.931513339027716	NS	3	Heart, Ileon, Kidney
Kidney	cRNA_0866	chr8:46212090-46228740	JNC-JNC	ENSMUSG00000031626.19	protein_coding	Sorbs2	UP	mmu-Sorbs2_0008	NA	MMU_CIRCpedia_20677	4	1.4025028288433563	0.00536628704370656	3.626189273766907	0.3263603705160059	1.74319531563519e-4	UP	1	Kidney
Kidney	cRNA_0870	chr8:61782253-61783052	JNC-JNC	ENSMUSG00000031642.10	protein_coding	Sh3rf1	UP	mmu-Sh3rf1_0001	NA	MMU_CIRCpedia_25056	4	0.9496533916353248	0.00298274918906453	3.812791571499019	0.22820019597332847	0.23866651647284284	NS	1	Kidney
Kidney	cRNA_0873	chr8:68746955-68749477	JNC-JNC	ENSMUSG00000053886.5	protein_coding	Sh2d4a	UP	mmu-Sh2d4a_0001	NA	MMU_CIRCpedia_229635	3	1.4643357222914504	0.00743434729251798	3.496905860550915	0.19213687762921725	0.21228595203021428	NS	1	Kidney
Kidney	cRNA_0874	chr8:73121748-73134150	JNC-JNC	ENSMUSG00000006276.11	protein_coding	Eps15l1	UP	mmu-Eps15l1_0005	mm9_circ_003878	MMU_CIRCpedia_28052	4	1.0122401340504286	9.311753815783428e-5	4.826760726749129	0.28905434086406107	1.1823748639053618e-4	UP	2	Colon, Kidney
Kidney	cRNA_0880	chr8:78071269-78091789	JNC-JNC	ENSMUSG00000037148.9	protein_coding	Arhgap10	UP	mmu-Arhgap10_0012	mm9_circ_015986	MMU_CIRCpedia_29633	4	0.4099217338914352	0.0096492482600633	3.3997244413467342	-0.23781948743057368	0.0036100973492415862	DOWN	1	Kidney
Kidney	cRNA_0886	chr8:81526730-81527024	FULLEX	ENSMUSG00000031714.10	protein_coding	Gab1	UP	mmu-Gab1_0001	mm9_circ_015224	MMU_CIRCpedia_30620	4	1.126849818714294	0.00981316907212248	3.3871693656426265	0.34598032791790406	0.027394021242202575	UP	3	Heart, Kidney, Muscle
Kidney	cRNA_0887	chr8:85498413-85498944	FULLEX	ENSMUSG00000001911.17	protein_coding	Nfix	DOWN	mmu-Nfix_0002	mm9_circ_002886	MMU_CIRCpedia_31796	4	-0.474237694738579	0.0219265192960741	-3.0390521834405297	-0.05595559405870787	0.6615062712053208	NS	3	Kidney, Liver, Muscle
Kidney	cRNA_0895	chr8:106822796-106835761	JNC-JNC	ENSMUSG00000031902.11	protein_coding	Nfatc3	UP	mmu-Nfatc3_0014	NA	MMU_CIRCpedia_1682	3	0.8835991831726754	0.03319614746798419	2.8499683047151096	0.020748311631802026	0.9058760921845911	NS	1	Kidney
Kidney	cRNA_0931	chr12:3492474-3524613	JNC-JNC	ENSMUSG00000037486.19	protein_coding	Asxl2	UP	mmu-Asxl2_0021	mm9_circ_003099	MMU_CIRCpedia_17305	3	0.8803662070693664	0.04063714129669762	2.750010627894373	0.3235564542709352	0.003737774696818053	UP	1	Kidney
Kidney	cRNA_0938	chr12:55454254-55459150	JNC-JNC	ENSMUSG00000021024.15	protein_coding	Psma6	UP	mmu-Psma6_0003	NA	MMU_CIRCpedia_23152	3	1.6118353174845914	0.02241748158073275	3.0253091474736373	0.335078257570546	7.769429339897194e-7	UP	1	Kidney
Kidney	cRNA_0940	chr12:69367147-69369124	JNC-JNC	ENSMUSG00000020982.10	protein_coding	Nemf	UP	mmu-Nemf_0006	mm9_circ_016657	MMU_CIRCpedia_27149	3	0.8371225141696818	0.03538329473792021	2.820128179276709	0.3322737728259622	1.9190732196421974e-7	UP	1	Kidney
Kidney	cRNA_0951	chr12:102774159-102779102	JNC-JNC	ENSMUSG00000041702.8	protein_coding	Btbd7	UP	mmu-Btbd7_0017	NA	MMU_CIRCpedia_775	4	1.0307057564350042	0.00678083937985504	3.5327871856635946	-0.012354921056724496	0.9252162916320256	NS	1	Kidney
Kidney	cRNA_0954	chr11:3170244-3171294	JNC-JNC	ENSMUSG00000020454.18	protein_coding	Eif4enif1	UP	mmu-Eif4enif1_0001	NA	MMU_CIRCpedia_16423	3	1.1351221183366222	0.01222314911770272	3.279734878395208	0.5877402226239177	3.264230233877189e-7	UP	1	Kidney
Kidney	cRNA_0959	chr11:46112163-46115032	JNC-JNC	ENSMUSG00000020340.17	protein_coding	Cyfip2	DOWN	mmu-Cyfip2_0005	NA	MMU_CIRCpedia_20828	4	-0.7888783770233008	0.03231223527426061	-2.846960177681825	-0.23461915021614654	0.17691940957043348	NS	1	Kidney
Kidney	cRNA_0961	chr11:51162627-51164453	JNC-JNC	ENSMUSG00000020385.17	protein_coding	Clk4	UP	mmu-Clk4_0001	NA	MMU_CIRCpedia_22043	3	1.1792105898207978	0.02207593438801911	3.0314937841017886	0.7568551303347366	6.176953399883073e-10	UP	1	Kidney
Kidney	cRNA_0984	chr10:75520126-75535929	JNC-JNC	ENSMUSG00000020196.11	protein_coding	Cabin1	DOWN	mmu-Cabin1_0005	mm9_circ_010009	MMU_CIRCpedia_29116	4	-0.7906269570669571	0.04073295934056209	-2.755904974199034	-0.004549431484062676	0.9840051934655892	NS	1	Kidney
Kidney	cRNA_0990	chr10:116773302-116775386	JNC-JNC	ENSMUSG00000064181.7	protein_coding	Rab3ip	UP	mmu-Rab3ip_0010,mmu-Rab3ip_0004	NA	MMU_CIRCpedia_4177	4	0.5418224163351879	0.00919361842750757	3.377532926502557	-0.26168563048939975	0.001618539250240051	DOWN	1	Kidney
Kidney	cRNA_0999	chr17:28647326-28660027	JNC-JNC	ENSMUSG00000024222.18	protein_coding	Fkbp5	UP	mmu-Fkbp5_0004	NA	MMU_CIRCpedia_15194	4	1.1384961256537272	0.02199320819795906	3.0527452056391455	1.3660267295315027	0.004772171390767612	UP	1	Kidney
Kidney	cRNA_1021	chr16:93646018-93650786	JNC-JNC	ENSMUSG00000039456.11	protein_coding	Morc3	UP	mmu-Morc3_0038	mm9_circ_017370	MMU_CIRCpedia_34629	3	0.9914084297205136	0.00411593983938343	3.729035335718241	0.4750970894946944	1.7851164210835393e-9	UP	1	Kidney
Kidney	cRNA_1022	chr15:3357456-3487490	JNC-JNC	ENSMUSG00000055737.13	protein_coding	Ghr	UP	mmu-Ghr_0002	NA	MMU_CIRCpedia_39157	3	0.9235279231393732	0.01999406920602843	3.0811000263074217	-0.7369841834748817	1.2442753180828869e-11	DOWN	1	Kidney
Kidney	cRNA_1046	chr14:60944163-60947018	JNC-JNC	ENSMUSG00000021990.17	protein_coding	Spata13	DOWN	mmu-Spata13_0002	mm9_circ_001751	MMU_CIRCpedia_24950	4	-1.0136350262883032	8.88338913540531e-4	-4.141860966733765	-0.5160017290904524	2.49270147502163e-4	DOWN	1	Kidney
Kidney	cRNA_1060	chr18:10129305-10132272	JNC-JNC	ENSMUSG00000024290.10	protein_coding	Rock1	UP	mmu-Rock1_0013,mmu-Rock1_0052	mm9_circ_009280	MMU_CIRCpedia_470	3	1.1876406890594904	0.00762387366427089	3.5339459649914353	0.3234134757641394	3.8081359494346696e-6	UP	1	Kidney
Kidney	cRNA_1076	chr18:82686697-82700412	JNC-JNC	ENSMUSG00000041258.19	protein_coding	Zfp236	DOWN	mmu-Zfp236_0001	mm9_circ_002334	MMU_CIRCpedia_31090	3	-0.932468421078576	0.04459969488311938	-2.7061324416959973	0.023815549220267216	0.8255947768368549	NS	1	Kidney
Kidney	cRNA_1090	chr19:42550991-42571982	JNC-JNC	ENSMUSG00000025184.11	protein_coding	R3hcc1l	DOWN	mmu-R3hcc1l_0004	NA	MMU_CIRCpedia_19888	3	-1.1639503083068692	0.04060595214830372	-2.753330806334323	-0.06625266964618154	0.571844670431339	NS	1	Kidney
Kidney	cRNA_1100	chr7:122742973-122762100	JNC-JNC	ENSMUSG00000052707.9	protein_coding	Tnrc6a	UP	mmu-Tnrc6a_0001	NA	MMU_CIRCpedia_5990	3	0.9996827872691804	0.01521202060848475	3.2165509117596867	-0.18491852840015943	0.36045858156106286	NS	1	Kidney
Kidney	cRNA_1107	chr7:137046708-137055343	JNC-JNC	ENSMUSG00000031068.9	protein_coding	Glrx3	UP	mmu-Glrx3_0004	NA	MMU_CIRCpedia_8508	3	1.1644795711942018	0.04523861740855418	2.6974314855058767	0.07897906721608627	0.4707308506128361	NS	1	Kidney
Kidney	cRNA_1113	chr6:38417390-38468866	JNC-JNC	ENSMUSG00000038538.18	protein_coding	Ubn2	UP	mmu-Ubn2_0013,mmu-Ubn2_0050	NA	MMU_CIRCpedia_18893	3	1.3929537235096656	0.00908224327095634	3.401478487817204	0.5747193728827236	6.6812912487744e-4	UP	1	Kidney
Kidney	cRNA_1136	chr5:25552359-25554938	JNC-JNC	ENSMUSG00000038056.16	protein_coding	Kmt2c	UP	mmu-Kmt2c_0021,mmu-Kmt2c_0074	mm9_circ_001796	MMU_CIRCpedia_14486	4	1.5651430119964522	3.456099866382973e-4	4.457776923927911	0.11608798794195563	0.3083106847630169	NS	1	Kidney
Kidney	cRNA_1144	chr5:89232501-89304461	JNC-JNC	ENSMUSG00000060961.17	protein_coding	Slc4a4	UP	mmu-Slc4a4_0053	NA	MMU_CIRCpedia_33338	3	0.929520316310402	0.03874231243679575	2.775070591594309	0.18242285546057557	0.21848562301034016	NS	1	Kidney
Kidney	cRNA_1147	chr5:106767406-106786501	JNC-JNC	ENSMUSG00000049606.17	protein_coding	Zfp644	UP	mmu-Zfp644_0004	NA	MMU_CIRCpedia_1795	4	0.7479481946325787	3.923936037660697e-7	6.000314835599375	0.43175660610050143	1.946734479926114e-12	UP	3	Kidney, Liver, Muscle
Kidney	cRNA_1148	chr5:106783476-106786501	FULLEX	ENSMUSG00000049606.17	protein_coding	Zfp644	UP	mmu-Zfp644_0016	NA	MMU_CIRCpedia_1799	4	1.2141885854732704	0.02226160777450041	3.0357956769059173	0.43175660610050143	1.946734479926114e-12	UP	2	Heart, Kidney
Kidney	cRNA_1152	chr5:122729143-122732751	JNC-JNC	ENSMUSG00000029469.15	protein_coding	Ift81	UP	mmu-Ift81_0003	NA	MMU_CIRCpedia_5830	3	0.9189547670702094	0.04544440482011003	2.693785436207407	0.12351207771903591	0.18569697068005436	NS	1	Kidney
Kidney	cRNA_1174	chr4:53107006-53133015	JNC-JNC	ENSMUSG00000015243.5	protein_coding	Abca1	UP	mmu-Abca1_0010	NA	MMU_CIRCpedia_22520	3	1.4688881720148894	0.01222314911770272	3.2785671719584633	0.6097629801230641	0.0189378053903702	UP	1	Kidney
Kidney	cRNA_1179	chr4:59514274-59517755	JNC-JNC	ENSMUSG00000028382.16	protein_coding	Ptbp3	UP	mmu-Ptbp3_0011	NA	MMU_CIRCpedia_38233	4	2.213549740057342	0.01472705718487235	3.210716785330429	0.34539241203788956	0.0012218494221705608	UP	1	Kidney
Kidney	cRNA_1189	chr4:117439797-117450359	JNC-JNC	ENSMUSG00000033423.17	protein_coding	Eri3	UP	mmu-Eri3_0019	mm9_circ_017355	MMU_CIRCpedia_4290	3	0.9088493328639682	0.02335665300130824	3.041961274815098	0.04878416831479211	0.6508937220453197	NS	1	Kidney
Kidney	cRNA_1229	chr2:48976602-49060025	JNC-JNC	ENSMUSG00000036792.13	protein_coding	Mbd5	UP	mmu-Mbd5_0017	NA	MMU_CIRCpedia_21483	3	1.586001542867605	0.00129248204746759	4.057114412808248	0.5278340576050676	1.1884642829938579e-5	UP	1	Kidney
Kidney	cRNA_1233	chr2:91310658-91312325	JNC-JNC	ENSMUSG00000027253.16	protein_coding	Lrp4	UP	mmu-Lrp4_0004	NA	MMU_CIRCpedia_34088	3	0.973443998553388	0.03432447359173047	2.871186931866964	0.14727047906918345	0.32006060353424604	NS	1	Kidney
Kidney	cRNA_1238	chr2:126665896-126667709	JNC-JNC	ENSMUSG00000027365.15	protein_coding	Trpm7	UP	mmu-Trpm7_0041	mm9_circ_004417	MMU_CIRCpedia_6705	4	1.4002183817967817	4.879699269265232e-5	4.979724438137728	0.3511087197673076	2.9540184939554927e-4	UP	1	Kidney
Kidney	cRNA_1243	chr2:139850619-139899419	JNC-JNC	ENSMUSG00000039033.12	protein_coding	Tasp1	UP	mmu-Tasp1_0033	mm9_circ_017947	MMU_CIRCpedia_8887	4	1.160788585744883	0.00848310740820488	3.449703357090856	0.2590157488363543	0.0032819180980372406	UP	1	Kidney
Kidney	cRNA_1246	chr2:146866635-146868359	JNC-JNC	ENSMUSG00000027433.6	protein_coding	Xrn2	UP	mmu-Xrn2_0030	NA	MMU_CIRCpedia_9734	3	1.140069231206172	0.01987657805414393	3.0885655012256397	0.5453685238259633	8.023951493836984e-8	UP	1	Kidney
