Sex	gene_id	gene_name	gene_type	sign(log2FoldChange)	nTissues	signTissues	medianLFC
Male	ENSMUSG00000112972.2	Gm48417	processed_pseudogene	1	2	Kidney, Liver	1.7619477953882319
Male	ENSMUSG00000112980.3	D430020J02Rik	lncRNA	1	1	Muscle	2.273918152754313
Male	ENSMUSG00000112984.2	Gm48419	lncRNA	-1	1	Liver	-9.66048518829126
Male	ENSMUSG00000113003.2	Gm47138	TEC	1	3	Ileon, Kidney, Liver	1.0870334898707834
Male	ENSMUSG00000113010.3	Gm34084	lncRNA	-1	2	Ileon, Kidney	-2.243867041780506
Male	ENSMUSG00000113019.3	Gm47467	lncRNA	1	1	Kidney	0.6197134182775195
Male	ENSMUSG00000113020.2	Gm48063	TEC	1	2	Kidney, Liver	1.5181633422233833
Male	ENSMUSG00000113032.2	Gm47578	lncRNA	1	1	Liver	1.5416493150526205
Male	ENSMUSG00000113041.2	Gm48302	lncRNA	1	2	Ileon, Liver	1.3018662498447653
Male	ENSMUSG00000113045.2	Gm48621	TEC	1	1	Liver	1.277161797065488
Male	ENSMUSG00000113047.3	Gm47469	lncRNA	1	1	Liver	0.44225330500546906
Male	ENSMUSG00000113065.2	Gm48870	TEC	1	2	Kidney, Liver	1.0280781277113098
Male	ENSMUSG00000113067.2	Gm47166	TEC	1	2	Kidney, Liver	1.7171418123085123
Male	ENSMUSG00000113095.2	Gm7969	lncRNA	1	1	Liver	8.460232517967844
Male	ENSMUSG00000113100.2	Gm48754	lncRNA	1	2	Kidney, Liver	1.0166968374845675
Male	ENSMUSG00000113101.3	Gm33424	lncRNA	1	1	Kidney	3.3686068312761375
Male	ENSMUSG00000113106.2	Gm47139	TEC	1	3	Ileon, Kidney, Liver	1.1702077312835466
Male	ENSMUSG00000113126.2	Gm47588	TEC	1	1	Kidney	1.0367723962650388
Male	ENSMUSG00000113140.2	Gm48624	TEC	1	1	Liver	1.8092208547881508
Male	ENSMUSG00000113146.2	Gm47406	processed_pseudogene	1	1	Liver	1.2102747546145298
Male	ENSMUSG00000113152.2	Gm48422	lncRNA	1	1	Liver	1.353415283826812
Male	ENSMUSG00000113161.2	Gm47457	TEC	1	1	Kidney	1.7477807939192176
Male	ENSMUSG00000113195.2	Gm48586	TEC	1	3	Ileon, Kidney, Liver	1.8008390095177016
Male	ENSMUSG00000113196.2	D230049E03Rik	TEC	1	3	Kidney, Muscle, Liver	1.4174365173767784
Male	ENSMUSG00000113200.2	Gm48632	TEC	1	1	Liver	2.3189169017667512
Male	ENSMUSG00000113226.2	Gm47808	lncRNA	1	1	Liver	1.4447044541313572
Male	ENSMUSG00000113241.2	Gm40663	lncRNA	1	1	Kidney	2.843697482813192
Male	ENSMUSG00000113250.2	Gm48585	TEC	1	2	Kidney, Muscle	1.3478477976255263
Male	ENSMUSG00000113292.2	Gm18413	processed_pseudogene	1	1	Ileon	1.1983291298980003
Male	ENSMUSG00000113326.2	Gm47586	TEC	-1	1	Colon	-1.106133495808581
Male	ENSMUSG00000113326.2	Gm47586	TEC	1	1	Liver	1.629513971351187
Male	ENSMUSG00000113328.2	Gm47260	TEC	1	3	Kidney, Muscle, Liver	1.0304934211037935
Male	ENSMUSG00000113346.4	Eprn	lncRNA	1	1	Heart	1.246541565778468
Male	ENSMUSG00000113349.2	Gm48369	TEC	1	1	Muscle	1.3311112546313328
Male	ENSMUSG00000113379.2	Gm46436	TEC	1	1	Liver	1.1762780554105592
Male	ENSMUSG00000113387.2	Gm31508	lncRNA	-1	1	Liver	-1.5986186302735992
Male	ENSMUSG00000113388.2	Gm48111	processed_pseudogene	1	2	Kidney, Liver	2.1763298626656655
Male	ENSMUSG00000113394.2	Gm48436	lncRNA	-1	1	Liver	-0.8056731844374531
Male	ENSMUSG00000113395.2	Gm48365	processed_pseudogene	1	2	Kidney, Liver	1.6944598672788092
Male	ENSMUSG00000113399.3	Gm48199	lncRNA	1	2	Muscle, Liver	4.18070522440088
Male	ENSMUSG00000113424.2	Gm48161	lncRNA	1	3	Kidney, Muscle, Liver	1.1728540891470425
Male	ENSMUSG00000113432.2	8430406P12Rik	TEC	1	1	Liver	1.4102394627147885
Male	ENSMUSG00000113440.2	Gm46404	lncRNA	1	2	Kidney, Heart	1.335884004176793
Male	ENSMUSG00000113517.2	Gm47905	TEC	1	2	Ileon, Liver	2.020930582164653
Male	ENSMUSG00000113528.3	Gm32699	TEC	1	1	Kidney	1.0384395116380842
Male	ENSMUSG00000113543.3	Gm36264	lncRNA	-1	1	Liver	-2.0785293372443916
Male	ENSMUSG00000113571.2	Gm48137	TEC	1	1	Liver	1.179644004151375
Male	ENSMUSG00000113581.3	Dio3os	lncRNA	1	1	Liver	1.720595363331081
Male	ENSMUSG00000113586.3	Gm48606	lncRNA	-1	1	Kidney	-1.849447391900196
Male	ENSMUSG00000113622.2	Gm49749	lncRNA	-1	1	Muscle	-1.455564655438517
Male	ENSMUSG00000113626.3	Gm7240	transcribed_processed_pseudogene	1	1	Kidney	0.5700267906299193
Male	ENSMUSG00000113629.2	Gm48558	lncRNA	-1	1	Kidney	-0.8589829756517745
Male	ENSMUSG00000113647.2	Gm47210	lncRNA	-1	1	Kidney	-0.7907830239082071
Male	ENSMUSG00000113669.3	Gm36723	lncRNA	-1	1	Kidney	-1.3273510735412382
Male	ENSMUSG00000113673.2	Gm47486	lncRNA	1	2	Kidney, Liver	1.1850151306163512
Male	ENSMUSG00000113680.2	Gm47405	lncRNA	1	1	Muscle	1.4244487413306983
Male	ENSMUSG00000113691.2	Gm38699	unprocessed_pseudogene	-1	1	Liver	-1.2393835085623437
Male	ENSMUSG00000113722.3	Snhg10	lncRNA	1	2	Kidney, Muscle	0.9201214662988317
Male	ENSMUSG00000113737.2	BB123696	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	3.9553673705745984
Male	ENSMUSG00000113752.2	Gm47817	TEC	1	2	Muscle, Liver	1.1234201788669043
Male	ENSMUSG00000113766.2	Gm47374	TEC	1	1	Liver	0.6398158998093544
Male	ENSMUSG00000113769.2	5033406O09Rik	lncRNA	-1	2	Ileon, Liver	-1.9391111765212865
Male	ENSMUSG00000113775.2	Gm48027	lncRNA	1	2	Kidney, Liver	0.9991716075776683
Male	ENSMUSG00000113788.2	Gm47904	lncRNA	1	2	Ileon, Liver	1.762139990506772
Male	ENSMUSG00000113792.2	Gm10933	TEC	1	1	Liver	1.624515943988148
Male	ENSMUSG00000113831.2	Gm49602	lncRNA	1	2	Kidney, Liver	1.1308804464261861
Male	ENSMUSG00000113836.2	Gm3325	transcribed_processed_pseudogene	1	1	Kidney	0.6827099936530421
Male	ENSMUSG00000113841.2	Gm48701	TEC	1	3	Ileon, Kidney, Liver	0.9679484460422524
Male	ENSMUSG00000113842.2	Gm48138	TEC	1	1	Liver	1.596580612769591
Male	ENSMUSG00000113847.2	Gm48799	lncRNA	1	2	Kidney, Liver	0.9857743717039639
Male	ENSMUSG00000113852.2	Gm48062	TEC	1	2	Kidney, Liver	1.4680976192038848
Male	ENSMUSG00000113853.2	Gm47583	TEC	-1	1	Colon	-1.1034314758531771
Male	ENSMUSG00000113864.2	Gm48381	TEC	1	2	Kidney, Liver	1.0276482426230795
Male	ENSMUSG00000113869.2	Gm48869	processed_pseudogene	1	2	Kidney, Liver	1.5018327313972584
Male	ENSMUSG00000113890.2	Gm48368	processed_pseudogene	1	1	Liver	1.431852191797517
Male	ENSMUSG00000113894.2	Gm48838	TEC	1	1	Liver	1.2705163988746964
Male	ENSMUSG00000113905.2	Gm48872	TEC	1	1	Liver	1.285469901280738
Male	ENSMUSG00000113917.2	Gm48382	TEC	1	2	Kidney, Liver	0.8476746664084641
Male	ENSMUSG00000113922.2	Gm48887	TEC	1	2	Kidney, Liver	1.5548811048313382
Male	ENSMUSG00000113924.2	Gm48493	processed_pseudogene	1	2	Kidney, Liver	1.1602576250781902
Male	ENSMUSG00000113959.2	Gm46339	TEC	1	1	Colon	1.7930830478636524
Male	ENSMUSG00000113965.2	A730091E23Rik	TEC	1	1	Kidney	0.7106617674801412
Male	ENSMUSG00000113984.2	Gm48890	TEC	1	1	Liver	1.276822909872987
Male	ENSMUSG00000113998.2	Gm40909	lncRNA	1	1	Muscle	1.610791993789845
Male	ENSMUSG00000114016.2	Gm47258	TEC	1	1	Liver	1.0238654794997164
Male	ENSMUSG00000114018.3	Gm36495	lncRNA	-1	1	Muscle	-1.0612769748395976
Male	ENSMUSG00000114019.2	Gm47155	TEC	-1	2	Muscle, Liver	-1.6855439816604552
Male	ENSMUSG00000114024.3	Gm46336	lncRNA	1	2	Kidney, Liver	1.3190216455564108
Male	ENSMUSG00000114035.2	Gm31126	lncRNA	1	1	Muscle	0.837646503041104
Male	ENSMUSG00000114053.3	Gm35330	lncRNA	-1	1	Heart	-0.902189455969086
Male	ENSMUSG00000114088.2	Gm47898	lncRNA	-1	1	Muscle	-1.4927404331381982
Male	ENSMUSG00000114094.2	Gm48375	TEC	1	1	Liver	1.1860040405240757
Male	ENSMUSG00000114104.2	Gm47585	TEC	-1	1	Colon	-0.9511611483629084
Male	ENSMUSG00000114104.2	Gm47585	TEC	1	2	Kidney, Liver	1.2435353960975202
Male	ENSMUSG00000114117.2	Gm48795	lncRNA	-1	2	Kidney, Liver	-2.3212272893193693
Male	ENSMUSG00000114147.2	Gm18939	transcribed_processed_pseudogene	-1	3	Ileon, Kidney, Liver	-0.4648739538368785
Male	ENSMUSG00000114172.2	Gm36298	processed_pseudogene	1	1	Kidney	0.7821312334937933
Male	ENSMUSG00000114193.2	Gm48139	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.2993907216660967
Male	ENSMUSG00000114196.2	Gm47547	lncRNA	-1	1	Muscle	-1.558496293810246
Male	ENSMUSG00000114241.3	Gm30108	lncRNA	1	1	Kidney	2.387739204290643
Male	ENSMUSG00000114253.3	Gm47798	lncRNA	1	3	Kidney, Muscle, Liver	1.2898387464734349
Male	ENSMUSG00000114255.2	Gm10734	lncRNA	-1	1	Kidney	-1.966084159705424
Male	ENSMUSG00000114267.2	Gm48600	TEC	1	2	Kidney, Liver	1.0034406511490532
Male	ENSMUSG00000114310.2	Gm48602	TEC	1	1	Muscle	1.0471575868612073
Male	ENSMUSG00000114354.3	Gm34961	lncRNA	-1	1	Kidney	-0.9831044394247808
Male	ENSMUSG00000114370.2	Gm46411	lncRNA	-1	1	Liver	-1.363697305758513
Male	ENSMUSG00000114407.2	Gm48765	lncRNA	1	1	Liver	1.7776438040500526
Male	ENSMUSG00000114425.2	Gm33447	lncRNA	1	1	Liver	1.7918198162284036
Male	ENSMUSG00000114433.2	Gm48488	lncRNA	-1	1	Muscle	-1.009731838528766
Male	ENSMUSG00000114443.2	Gm19241	processed_pseudogene	1	1	Liver	1.3057595324612006
Male	ENSMUSG00000114452.2	A530001N23Rik	lncRNA	-1	1	Muscle	-1.493943013426197
Male	ENSMUSG00000114469.3	C730002L08Rik	lncRNA	-1	1	Liver	-4.1069903971422645
Male	ENSMUSG00000114469.3	C730002L08Rik	lncRNA	1	1	Ileon	1.551092845790785
Male	ENSMUSG00000114493.4	Gm47071	lncRNA	-1	1	Colon	-2.4544040734010935
Male	ENSMUSG00000114501.2	Gm48582	TEC	1	3	Kidney, Muscle, Liver	1.4132347829497656
Male	ENSMUSG00000114535.2	Gm47246	TEC	1	3	Kidney, Muscle, Liver	1.368702532164983
Male	ENSMUSG00000114555.2	Gm48706	TEC	1	1	Liver	1.829199175949327
Male	ENSMUSG00000114584.2	Gm47694	TEC	1	2	Kidney, Liver	1.4445423411628586
Male	ENSMUSG00000114598.2	D130062J10Rik	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	1.6370001637678242
Male	ENSMUSG00000114605.2	C130051F05Rik	TEC	1	1	Liver	1.276508059828688
Male	ENSMUSG00000114617.2	Gm48766	TEC	1	2	Kidney, Liver	1.298158916446568
Male	ENSMUSG00000114618.2	Gm41183	lncRNA	-1	1	Muscle	-1.6310165520757338
Male	ENSMUSG00000114622.2	Gm18990	processed_pseudogene	1	3	Kidney, Muscle, Liver	1.5345829012258414
Male	ENSMUSG00000114707.2	Gm47558	TEC	1	2	Kidney, Liver	1.2723464700741656
Male	ENSMUSG00000114709.2	Gm47920	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	0.8583541279811158
Male	ENSMUSG00000114715.2	Gm34471	lncRNA	-1	1	Kidney	-1.9249155700249672
Male	ENSMUSG00000114749.2	Gm48442	TEC	1	2	Kidney, Liver	1.6274680935290025
Male	ENSMUSG00000114780.3	AI197445	lncRNA	1	1	Kidney	3.100463797457909
Male	ENSMUSG00000114818.3	Gm35164	lncRNA	-1	1	Liver	-3.537190518738477
Male	ENSMUSG00000114828.2	AI463229	lncRNA	-1	1	Liver	-0.7700218445190832
Male	ENSMUSG00000114853.2	D030051J21Rik	lncRNA	1	2	Ileon, Liver	2.374998875666883
Male	ENSMUSG00000114860.2	Gm49291	lncRNA	1	1	Kidney	0.8285876031006408
Male	ENSMUSG00000114907.2	Gm47794	lncRNA	1	1	Liver	1.536172596088757
Male	ENSMUSG00000114934.2	Gm48342	lncRNA	-1	2	Ileon, Liver	-1.8383584513973839
Male	ENSMUSG00000114953.2	4930519K11Rik	lncRNA	-1	1	Muscle	-0.5977392390446494
Male	ENSMUSG00000115016.3	Gm33906	lncRNA	-1	1	Kidney	-8.752072689404054
Male	ENSMUSG00000115030.2	Gm49274	unprocessed_pseudogene	1	1	Liver	1.694727885294779
Male	ENSMUSG00000115041.2	Gm48939	TEC	1	1	Ileon	1.981283786417616
Male	ENSMUSG00000115044.2	Gm48978	TEC	1	1	Liver	1.952150463619661
Male	ENSMUSG00000115087.2	Gm48998	TEC	-1	1	Colon	-1.6702182011221165
Male	ENSMUSG00000115087.2	Gm48998	TEC	1	1	Kidney	1.0653312586074857
Male	ENSMUSG00000115129.2	Gm48916	TEC	1	2	Muscle, Liver	2.2904263260712163
Male	ENSMUSG00000115144.2	Gm7968	TEC	1	2	Kidney, Liver	1.0798228887042376
Male	ENSMUSG00000115148.2	Gm49125	TEC	1	2	Kidney, Liver	1.374741114691707
Male	ENSMUSG00000115149.3	9330188P03Rik	lncRNA	-1	1	Muscle	-1.1746851188559162
Male	ENSMUSG00000115151.2	Gm19276	lncRNA	-1	1	Colon	-1.8930185505912067
Male	ENSMUSG00000115167.2	Gm49015	lncRNA	1	2	Kidney, Liver	1.2105188809475333
Male	ENSMUSG00000115184.2	Gm49197	TEC	1	2	Kidney, Liver	1.5805293735650752
Male	ENSMUSG00000115186.2	Gm49417	lncRNA	1	2	Muscle, Liver	2.1923984285391453
Male	ENSMUSG00000115190.2	Gm49542	lncRNA	-1	1	Kidney	-0.9405509044642252
Male	ENSMUSG00000115200.2	Gm46516	lncRNA	-1	1	Liver	-1.348226482534928
Male	ENSMUSG00000115210.2	Gm49308	TEC	1	1	Liver	2.029183959120872
Male	ENSMUSG00000115222.2	Gm49747	lncRNA	1	1	Kidney	0.5498269209003999
Male	ENSMUSG00000115252.2	Gm48996	TEC	-1	1	Colon	-1.1448117506304143
Male	ENSMUSG00000115252.2	Gm48996	TEC	1	1	Kidney	1.0145237923267554
Male	ENSMUSG00000115264.2	Gm49260	TEC	1	2	Kidney, Liver	1.4441177948858681
Male	ENSMUSG00000115275.2	9630050E16Rik	TEC	1	2	Kidney, Liver	1.334447191581532
Male	ENSMUSG00000115276.2	9930017N22Rik	TEC	1	3	Kidney, Muscle, Liver	1.0770907082350578
Male	ENSMUSG00000115279.2	Gm49273	processed_pseudogene	1	2	Kidney, Liver	1.3018687451750945
Male	ENSMUSG00000115289.2	Gm49164	lncRNA	1	1	Kidney	1.8674062069431436
Male	ENSMUSG00000115340.2	Gm48965	TEC	1	2	Kidney, Liver	1.7044079253084454
Male	ENSMUSG00000115420.2	Rmrp	lncRNA	-1	1	Liver	-0.6359262363161784
Male	ENSMUSG00000115420.2	Rmrp	lncRNA	1	1	Kidney	0.7754567125291127
Male	ENSMUSG00000115471.2	C230086J09Rik	TEC	1	1	Kidney	2.17528047281403
Male	ENSMUSG00000115543.2	B230362B09Rik	TEC	1	1	Ileon	1.453392093079011
Male	ENSMUSG00000115546.2	Gm49077	lncRNA	-1	1	Kidney	-1.7260324327710463
Male	ENSMUSG00000115555.2	Gm49307	TEC	1	2	Kidney, Liver	1.5939776510361288
Male	ENSMUSG00000115570.2	Gm48986	TEC	1	1	Liver	1.1850635681029993
Male	ENSMUSG00000115624.2	Gm49204	TEC	1	1	Liver	1.029243672533661
Male	ENSMUSG00000115681.3	Gm2682	lncRNA	1	1	Liver	1.267140716606287
Male	ENSMUSG00000115686.2	Gm49310	TEC	1	2	Kidney, Liver	1.4714468642618925
Male	ENSMUSG00000115718.2	Gm49179	lncRNA	-1	1	Kidney	-1.6940266208058448
Male	ENSMUSG00000115764.2	Gm18811	processed_pseudogene	1	1	Liver	3.3913155780966657
Male	ENSMUSG00000115793.2	Gm48961	TEC	1	1	Liver	1.1427350364654472
Male	ENSMUSG00000115801.2	Gm55330	lncRNA	1	2	Muscle, Liver	1.3254874305550781
Male	ENSMUSG00000115813.2	Gm46447	lncRNA	1	2	Kidney, Liver	1.1343939148095565
Male	ENSMUSG00000115837.2	9130002K18Rik	TEC	1	2	Kidney, Liver	1.193148272597798
Male	ENSMUSG00000115852.4	Gm52969	transcribed_processed_pseudogene	-1	1	Liver	-1.1421251112440414
Male	ENSMUSG00000115867.3	Gm17753	lncRNA	-1	2	Muscle, Liver	-1.1982413989795593
Male	ENSMUSG00000115946.3	Mirt2	lncRNA	-1	1	Liver	-1.831704955253063
Male	ENSMUSG00000115955.2	9530056E24Rik	TEC	1	1	Kidney	1.1839677722698756
Male	ENSMUSG00000115970.3	8430426J06Rik	lncRNA	1	1	Kidney	2.513996029507201
Male	ENSMUSG00000116066.3	Gm49477	lncRNA	-1	2	Muscle, Heart	-1.4085564789989813
Male	ENSMUSG00000116097.3	Gm36738	lncRNA	-1	1	Liver	-1.1126787518067387
Male	ENSMUSG00000116130.2	Gm49431	lncRNA	-1	1	Liver	-2.3784778885073794
Male	ENSMUSG00000116180.2	Gm49492	lncRNA	1	2	Kidney, Liver	1.194689179458977
Male	ENSMUSG00000116185.2	Gm49411	TEC	1	2	Kidney, Liver	1.3268484244004384
Male	ENSMUSG00000116238.2	Gm49413	TEC	1	2	Kidney, Liver	1.1072494700207145
Male	ENSMUSG00000116272.2	Gm49540	lncRNA	-1	1	Muscle	-2.8203598223429025
Male	ENSMUSG00000116284.3	Gm3787	transcribed_processed_pseudogene	-1	1	Liver	-1.8856380961892107
Male	ENSMUSG00000116298.2	4833412C15Rik	TEC	1	1	Liver	1.856509317840584
Male	ENSMUSG00000116305.3	Lncppara	lncRNA	1	3	Ileon, Kidney, Liver	0.5789235091086585
Male	ENSMUSG00000116498.3	Gm38563	lncRNA	1	1	Ileon	0.8835666933589128
Male	ENSMUSG00000116518.3	Gm49494	lncRNA	1	2	Kidney, Heart	1.70157891507381
Male	ENSMUSG00000116560.2	Gm2808	unprocessed_pseudogene	1	1	Ileon	1.6917940616191651
Male	ENSMUSG00000116604.2	Gm49745	lncRNA	1	1	Muscle	1.0187668542910946
Male	ENSMUSG00000116606.2	Gm10479	lncRNA	-1	1	Kidney	-1.8676393783524068
Male	ENSMUSG00000116624.2	Gm49706	TEC	1	1	Liver	2.209841241390716
Male	ENSMUSG00000116626.2	Gm49705	TEC	1	3	Kidney, Muscle, Liver	1.0537986628984917
Male	ENSMUSG00000116632.3	Magef1	transcribed_processed_pseudogene	1	1	Kidney	1.0765234066848328
Male	ENSMUSG00000116656.2	Gm49708	lncRNA	-1	1	Muscle	-1.9264654756205009
Male	ENSMUSG00000116656.2	Gm49708	lncRNA	1	1	Kidney	0.8839806956527788
Male	ENSMUSG00000116657.2	Gm49774	lncRNA	1	1	Liver	1.2044202093153895
Male	ENSMUSG00000116665.3	E130310I04Rik	lncRNA	-1	1	Heart	-1.824242751826249
Male	ENSMUSG00000116707.2	Gm49590	TEC	1	2	Kidney, Liver	1.6426216757200418
Male	ENSMUSG00000116718.3	Gm49668	lncRNA	-1	1	Liver	-2.271897427293492
Male	ENSMUSG00000116720.2	Gm31641	lncRNA	-1	1	Kidney	-1.0480460877026707
Male	ENSMUSG00000116733.3	6330408M09Rik	lncRNA	1	1	Kidney	0.7634624965104952
Male	ENSMUSG00000116760.2	Gm1604a	lncRNA	1	1	Kidney	4.596302052124252
Male	ENSMUSG00000116802.3	Gm5165	lncRNA	1	3	Kidney, Muscle, Liver	0.6908637211977602
Male	ENSMUSG00000116831.3	Gm30505	lncRNA	1	1	Liver	1.9059967886385516
Male	ENSMUSG00000116840.2	Gm21691	lncRNA	-1	1	Kidney	-1.3146452147028231
Male	ENSMUSG00000116846.3	1810044K17Rik	lncRNA	1	2	Kidney, Liver	1.9794861458109736
Male	ENSMUSG00000116852.3	1700102H20Rik	lncRNA	1	1	Kidney	1.111039921642867
Male	ENSMUSG00000116879.2	Gm49794	lncRNA	-1	1	Muscle	-3.073344703055453
Male	ENSMUSG00000116883.2	Gm49700	lncRNA	-1	1	Kidney	-1.5780437929131814
Male	ENSMUSG00000116898.3	Gm49785	lncRNA	1	2	Kidney, Muscle	1.1913801287819197
Male	ENSMUSG00000116903.2	Gm19522	lncRNA	-1	1	Liver	-1.3358142217742888
Male	ENSMUSG00000116908.2	Gm49599	TEC	1	3	Kidney, Muscle, Liver	1.220066806018116
Male	ENSMUSG00000116919.2	Gm17809	processed_pseudogene	1	2	Ileon, Kidney	1.8139330365675104
Male	ENSMUSG00000116993.3	Gm32461	lncRNA	-1	1	Liver	-2.7075472789694115
Male	ENSMUSG00000117029.2	Gm36201	lncRNA	1	1	Muscle	1.394156183329545
Male	ENSMUSG00000117038.2	Gm49880	lncRNA	-1	2	Kidney, Liver	-1.2382002658288387
Male	ENSMUSG00000117039.2	Gm32358	TEC	1	1	Kidney	1.5136737989922642
Male	ENSMUSG00000117069.2	Gm49894	lncRNA	1	1	Kidney	1.1220382054893978
Male	ENSMUSG00000117080.2	1700063J08Rik	lncRNA	1	2	Kidney, Muscle	1.8001543137147977
Male	ENSMUSG00000117084.2	Gm22146	lncRNA	1	1	Liver	1.3529999504771772
Male	ENSMUSG00000117105.2	Dreh	lncRNA	1	1	Liver	1.5714971415618249
Male	ENSMUSG00000117113.2	Gm49883	TEC	1	1	Liver	0.9134094316522936
Male	ENSMUSG00000117147.2	Gm11166	unprocessed_pseudogene	1	1	Ileon	2.9761694863026453
Male	ENSMUSG00000117171.2	C230013L11Rik	lncRNA	1	2	Kidney, Liver	1.098230852044863
Male	ENSMUSG00000117182.2	Gm18068	processed_pseudogene	1	1	Liver	1.9515128035587517
Male	ENSMUSG00000117226.2	Gm31235	lncRNA	-1	1	Liver	-1.4222929937670408
Male	ENSMUSG00000117239.2	Gpr31c	transcribed_processed_pseudogene	-1	2	Ileon, Kidney	-1.9484547659904266
Male	ENSMUSG00000117255.2	Gm49864	lncRNA	1	1	Kidney	1.6527757677875188
Male	ENSMUSG00000117294.2	Gm49839	TEC	1	3	Ileon, Kidney, Liver	1.586367224897545
Male	ENSMUSG00000117313.2	Gm49838	lncRNA	1	3	Ileon, Kidney, Liver	1.5523074543101023
Male	ENSMUSG00000117322.2	6330415G19Rik	lncRNA	1	2	Kidney, Liver	1.2607047044780793
Male	ENSMUSG00000117372.2	Gm49972	TEC	1	2	Muscle, Liver	1.1448799315370313
Male	ENSMUSG00000117399.2	Gm19689	lncRNA	-1	1	Muscle	-2.1577328721639213
Male	ENSMUSG00000117401.2	4833419F23Rik	lncRNA	1	1	Muscle	2.1498301128288877
Male	ENSMUSG00000117427.2	Gm36199	lncRNA	-1	1	Muscle	-1.324003074732745
Male	ENSMUSG00000117429.2	A430019L02Rik	TEC	1	1	Muscle	0.8430105888812163
Male	ENSMUSG00000117430.2	Gm49968	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.7201541668397806
Male	ENSMUSG00000117465.2	Gm49980	lncRNA	-1	1	Kidney	-0.44720384040445865
Male	ENSMUSG00000117485.3	Gm19696	lncRNA	-1	2	Kidney, Liver	-1.8708503107543843
Male	ENSMUSG00000117486.3	Gm30938	lncRNA	-1	2	Muscle, Liver	-1.2826110208900143
Male	ENSMUSG00000117494.2	Gm49970	lncRNA	1	3	Kidney, Muscle, Liver	2.2135854919330296
Male	ENSMUSG00000117501.3	Gm30117	lncRNA	-1	1	Liver	-2.290970246375319
Male	ENSMUSG00000117505.2	Gm9993	lncRNA	1	2	Kidney, Liver	0.8446783640194547
Male	ENSMUSG00000117538.2	Gm50008	TEC	1	3	Kidney, Muscle, Liver	1.3180443320387882
Male	ENSMUSG00000117545.3	Gm30794	lncRNA	-1	1	Muscle	-2.8787212317841404
Male	ENSMUSG00000117546.2	Gm54542	TEC	1	2	Kidney, Liver	1.3528506464507402
Male	ENSMUSG00000117599.2	Gm49971	TEC	1	2	Kidney, Liver	0.935609298690866
Male	ENSMUSG00000117605.3	Gm50097	lncRNA	1	1	Muscle	2.494825979231087
Male	ENSMUSG00000117619.2	Gm50079	TEC	1	1	Liver	1.42632691446481
Male	ENSMUSG00000117628.2	Gm50012	lncRNA	1	3	Kidney, Muscle, Liver	1.6083066613130403
Male	ENSMUSG00000117634.2	Gm50069	lncRNA	1	1	Kidney	0.5516759022417447
Male	ENSMUSG00000117692.3	Gm50114	lncRNA	1	2	Ileon, Colon	1.4570233523453016
Male	ENSMUSG00000117727.3	Gm3587	lncRNA	1	1	Heart	0.9253595659043772
Male	ENSMUSG00000117780.3	Gm3734	lncRNA	-1	1	Liver	-2.056852254393492
Male	ENSMUSG00000117814.2	Gm50431	lncRNA	-1	1	Kidney	-0.5684201312003131
Male	ENSMUSG00000117814.2	Gm50431	lncRNA	1	1	Muscle	1.0603695532974664
Male	ENSMUSG00000117823.2	Gm35610	lncRNA	1	1	Kidney	1.1798800490731762
Male	ENSMUSG00000117864.3	Gm19500	lncRNA	1	1	Muscle	2.8339116059152656
Male	ENSMUSG00000117869.2	Snhg4	lncRNA	1	3	Kidney, Muscle, Liver	1.0402525236790738
Male	ENSMUSG00000117870.2	Gm41792	lncRNA	1	1	Kidney	1.1264602576238898
Male	ENSMUSG00000117879.2	2310015A16Rik	lncRNA	-1	1	Muscle	-0.7180826610628012
Male	ENSMUSG00000117901.2	Gm54798	lncRNA	-1	1	Kidney	-0.8592131900769853
Male	ENSMUSG00000117916.3	9630028I04Rik	lncRNA	1	1	Heart	1.2073425972529763
Male	ENSMUSG00000117917.2	Gm18087	processed_pseudogene	-1	1	Colon	-2.322282143559824
Male	ENSMUSG00000117917.2	Gm18087	processed_pseudogene	1	1	Muscle	2.024664965175256
Male	ENSMUSG00000117919.3	Gm41717	lncRNA	1	1	Heart	0.997460627535222
Male	ENSMUSG00000117947.2	Gm50226	TEC	1	1	Liver	1.5841432066784606
Male	ENSMUSG00000117959.2	D330050I16Rik	lncRNA	1	2	Kidney, Muscle	1.261026974456258
Male	ENSMUSG00000117979.3	Gm50341	lncRNA	1	1	Ileon	1.2784371918006865
Male	ENSMUSG00000117980.3	Gm30571	TEC	1	1	Kidney	0.8975677941432404
Male	ENSMUSG00000117992.2	Gm41760	lncRNA	-1	1	Muscle	-0.6844972209426838
Male	ENSMUSG00000117994.2	Gm5820	lncRNA	-1	1	Kidney	-1.1109941810697992
Male	ENSMUSG00000118012.2	Gm46620	lncRNA	-1	2	Kidney, Liver	-0.8028456314124772
Male	ENSMUSG00000118038.3	Gm9895	lncRNA	-1	1	Muscle	-0.7433489950333152
Male	ENSMUSG00000118057.2	B020010K11Rik	lncRNA	-1	1	Muscle	-1.2792157009540135
Male	ENSMUSG00000118064.2	Gm50210	lncRNA	1	2	Muscle, Liver	0.9663505819848264
