Database	pathway	pval	padj	foldEnrichment	overlap	size	overlapGenes
ORA_M5	GOMF_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	1	1	0	0	35	
ORA_M5	GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	1	1	0	0	11	
ORA_M5	GOMF_DNA_BINDING_BENDING	1	1	0	0	11	
ORA_M5	GOMF_DNA_BINDING_DOMAIN_BINDING	1	1	0	0	5	
ORA_M5	GOMF_DNA_CLAMP_LOADER_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_DNA_DAMAGE_SENSOR_ACTIVITY	1	1	0	0	15	
ORA_M5	GOMF_DNA_DEMETHYLASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	1	1	0	0	20	
ORA_M5	GOMF_DNA_DNA_ANNEALING_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_DNA_ENDONUCLEASE_ACTIVITY	1	1	0	0	36	
ORA_M5	GOMF_DNA_ENDONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS	1	1	0	0	8	
ORA_M5	GOMF_DNA_EXONUCLEASE_ACTIVITY	1	1	0	0	22	
ORA_M5	GOMF_DNA_HELICASE_ACTIVITY	1	1	0	0	50	
ORA_M5	GOMF_DNA_INSERTION_OR_DELETION_BINDING	1	1	0	0	5	
ORA_M5	GOMF_DNA_NUCLEASE_ACTIVITY	1	1	0	0	56	
ORA_M5	GOMF_DNA_POLYMERASE_ACTIVITY	1	1	0	0	28	
ORA_M5	GOMF_DNA_POLYMERASE_BINDING	1	1	0	0	22	
ORA_M5	GOMF_DNA_REPLICATION_ORIGIN_BINDING	1	1	0	0	13	
ORA_M5	GOMF_DNA_RNA_HYBRID_BINDING	1	1	0	0	5	
ORA_M5	GOMF_DNA_SECONDARY_STRUCTURE_BINDING	1	1	0	0	30	
ORA_M5	GOMF_DNA_TOPOISOMERASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_DNA_TRANSLOCASE_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_DOLICHYL_PHOSPHATE_MANNOSE_PROTEIN_MANNOSYLTRANSFERASE_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_DOPAMINE_RECEPTOR_BINDING	1	1	0	0	18	
ORA_M5	GOMF_DOUBLE_STRANDED_DNA_3_5_DNA_EXONUCLEASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_DOUBLE_STRANDED_DNA_EXODEOXYRIBONUCLEASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_DOUBLE_STRANDED_METHYLATED_DNA_BINDING	1	1	0	0	6	
ORA_M5	GOMF_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_DOUBLE_STRANDED_RNA_BINDING	1	1	0	0	70	
ORA_M5	GOMF_DOUBLE_STRANDED_TELOMERIC_DNA_BINDING	1	1	0	0	9	
ORA_M5	GOMF_DYNACTIN_BINDING	1	1	0	0	8	
ORA_M5	GOMF_DYNEIN_COMPLEX_BINDING	1	1	0	0	18	
ORA_M5	GOMF_DYNEIN_HEAVY_CHAIN_BINDING	1	1	0	0	10	
ORA_M5	GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING	1	1	0	0	15	
ORA_M5	GOMF_DYNEIN_LIGHT_CHAIN_BINDING	1	1	0	0	7	
ORA_M5	GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	1	1	0	0	16	
ORA_M5	GOMF_DYSTROGLYCAN_BINDING	1	1	0	0	9	
ORA_M5	GOMF_D_LOOP_DNA_BINDING	1	1	0	0	6	
ORA_M5	GOMF_ELECTRON_TRANSFER_ACTIVITY	1	1	0	0	46	
ORA_M5	GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS	1	1	0	0	12	
ORA_M5	GOMF_ENDONUCLEASE_ACTIVITY	1	1	0	0	102	
ORA_M5	GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS	1	1	0	0	12	
ORA_M5	GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	1	1	0	0	36	
ORA_M5	GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY	1	1	0	0	15	
ORA_M5	GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	1	1	0	0	108	
ORA_M5	GOMF_ENDOPLASMIC_RETICULUM_SIGNAL_PEPTIDE_BINDING	1	1	0	0	5	
ORA_M5	GOMF_ENONE_REDUCTASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_ENOYL_COA_HYDRATASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING	1	1	0	0	32	
ORA_M5	GOMF_EPINEPHRINE_BINDING	1	1	0	0	2	
ORA_M5	GOMF_EPOXIDE_HYDROLASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_ERBB_3_CLASS_RECEPTOR_BINDING	1	1	0	0	5	
ORA_M5	GOMF_ESTRADIOL_17_BETA_DEHYDROGENASE_NAD_P_ACTIVITY	1	1	0	0	12	
ORA_M5	GOMF_ESTROGEN_16_ALPHA_HYDROXYLASE_ACTIVITY	1	1	0	0	12	
ORA_M5	GOMF_ESTROGEN_2_HYDROXYLASE_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_ESTROGEN_RESPONSE_ELEMENT_BINDING	1	1	0	0	9	
ORA_M5	GOMF_ETHANOLAMINE_KINASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_EUKARYOTIC_INITIATION_FACTOR_4E_BINDING	1	1	0	0	9	
ORA_M5	GOMF_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2ALPHA_KINASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_EXTRACELLULARLY_ATP_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY	1	1	0	0	12	
ORA_M5	GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY	1	1	0	0	5	
ORA_M5	GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	1	1	0	0	4	
ORA_M5	GOMF_FAD_BINDING	1	1	0	0	40	
ORA_M5	GOMF_FATTY_ACID_BINDING	1	1	0	0	43	
ORA_M5	GOMF_FATTY_ACID_ELONGASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	1	1	0	0	13	
ORA_M5	GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	22	
ORA_M5	GOMF_FATTY_ACYL_COA_SYNTHASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_FC_GAMMA_RECEPTOR_I_COMPLEX_BINDING	1	1	0	0	6	
ORA_M5	GOMF_FERRIC_IRON_BINDING	1	1	0	0	6	
ORA_M5	GOMF_FERROUS_IRON_BINDING	1	1	0	0	24	
ORA_M5	GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_FIBRINOGEN_BINDING	1	1	0	0	4	
ORA_M5	GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING	1	1	0	0	21	
ORA_M5	GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING	1	1	0	0	8	
ORA_M5	GOMF_FLAP_ENDONUCLEASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	1	1	0	0	82	
ORA_M5	GOMF_FLIPPASE_ACTIVITY	1	1	0	0	13	
ORA_M5	GOMF_FLOPPASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_FMN_BINDING	1	1	0	0	13	
ORA_M5	GOMF_FOLIC_ACID_BINDING	1	1	0	0	13	
ORA_M5	GOMF_FOLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_FOUR_WAY_JUNCTION_DNA_BINDING	1	1	0	0	17	
ORA_M5	GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_FRIZZLED_BINDING	1	1	0	0	24	
ORA_M5	GOMF_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_FRUCTOSE_6_PHOSPHATE_BINDING	1	1	0	0	5	
ORA_M5	GOMF_FRUCTOSE_BINDING	1	1	0	0	6	
ORA_M5	GOMF_FRUCTOSE_BISPHOSPHATE_ALDOLASE_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_FUCOSE_BINDING	1	1	0	0	6	
ORA_M5	GOMF_FUCOSYLTRANSFERASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	1	1	0	0	2	
ORA_M5	GOMF_GABA_RECEPTOR_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GABA_RECEPTOR_BINDING	1	1	0	0	12	
ORA_M5	GOMF_GALACTOSE_3_O_SULFOTRANSFERASE_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_GALACTOSE_BINDING	1	1	0	0	5	
ORA_M5	GOMF_GALACTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GALACTOSIDASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GALACTOSIDE_BINDING	1	1	0	0	5	
ORA_M5	GOMF_GALACTOSYLTRANSFERASE_ACTIVITY	1	1	0	0	17	
ORA_M5	GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GAMMA_CATENIN_BINDING	1	1	0	0	9	
ORA_M5	GOMF_GAMMA_TUBULIN_BINDING	1	1	0	0	30	
ORA_M5	GOMF_GANGLIOSIDE_BINDING	1	1	0	0	1	
ORA_M5	GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	1	1	0	0	3	
ORA_M5	GOMF_GAP_JUNCTION_HEMI_CHANNEL_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_GDP_BINDING	1	1	0	0	71	
ORA_M5	GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY	1	1	0	0	15	
ORA_M5	GOMF_GDP_DISSOCIATION_INHIBITOR_BINDING	1	1	0	0	6	
ORA_M5	GOMF_GDP_PHOSPHATASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_GERANYLGERANYL_REDUCTASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY	1	1	0	0	2	
ORA_M5	GOMF_GLUCOSE_BINDING	1	1	0	0	11	
ORA_M5	GOMF_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY	1	1	0	0	2	
ORA_M5	GOMF_GLUCOSIDASE_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_GLUCOSYLTRANSFERASE_ACTIVITY	1	1	0	0	15	
ORA_M5	GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY	1	1	0	0	27	
ORA_M5	GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_GLUTAMATE_BINDING	1	1	0	0	4	
ORA_M5	GOMF_GLUTAMATE_GATED_RECEPTOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_GLUTAMATE_RECEPTOR_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GLUTAMATE_RECEPTOR_BINDING	1	1	0	0	52	
ORA_M5	GOMF_GLUTAMATE_SODIUM_SYMPORTER_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY	1	1	0	0	21	
ORA_M5	GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY	1	1	0	0	26	
ORA_M5	GOMF_GLUTATHIONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS_NON_PHOSPHORYLATING_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_GLYCEROL_3_PHOSPHATE_O_ACYLTRANSFERASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_GLYCEROPHOSPHODIESTER_PHOSPHODIESTERASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_GLYCINE_BINDING	1	1	0	0	5	
ORA_M5	GOMF_GLYCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_GLYCOGEN_BINDING	1	1	0	0	5	
ORA_M5	GOMF_GLYCOSYLTRANSFERASE_ACTIVITY	1	1	0	0	196	
ORA_M5	GOMF_GPI_ANCHOR_BINDING	1	1	0	0	7	
ORA_M5	GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_GROWTH_FACTOR_ACTIVITY	1	1	0	0	69	
ORA_M5	GOMF_GROWTH_FACTOR_BINDING	1	1	0	0	114	
ORA_M5	GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	1	1	0	0	96	
ORA_M5	GOMF_GROWTH_HORMONE_RECEPTOR_BINDING	1	1	0	0	5	
ORA_M5	GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING	1	1	0	0	17	
ORA_M5	GOMF_GTPASE_ACTIVATOR_ACTIVITY	1	1	0	0	206	
ORA_M5	GOMF_GTPASE_INHIBITOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_GUANINE_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_GUANYLATE_CYCLASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_GUANYLATE_CYCLASE_REGULATOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_GUANYLYLTRANSFERASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_G_PROTEIN_ACTIVITY	1	1	0	0	50	
ORA_M5	GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING	1	1	0	0	25	
ORA_M5	GOMF_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING	1	1	0	0	17	
ORA_M5	GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING	1	1	0	0	12	
ORA_M5	GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_G_PROTEIN_COUPLED_ADENOSINE_RECEPTOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING	1	1	0	0	12	
ORA_M5	GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_G_PROTEIN_COUPLED_PHOTORECEPTOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	1	1	0	0	126	
ORA_M5	GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	1	0	0	3	
ORA_M5	GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING	1	1	0	0	165	
ORA_M5	GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY	1	1	0	0	1	
ORA_M5	GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING	1	1	0	0	3	
ORA_M5	GOMF_G_QUADRUPLEX_DNA_BINDING	1	1	0	0	9	
ORA_M5	GOMF_G_QUADRUPLEX_RNA_BINDING	1	1	0	0	6	
ORA_M5	GOMF_G_RICH_STRAND_TELOMERIC_DNA_BINDING	1	1	0	0	11	
ORA_M5	GOMF_HAPTOGLOBIN_BINDING	1	1	0	0	4	
ORA_M5	GOMF_HELICASE_ACTIVITY	1	1	0	0	131	
ORA_M5	GOMF_HEMOGLOBIN_ALPHA_BINDING	1	1	0	0	2	
ORA_M5	GOMF_HEMOGLOBIN_BINDING	1	1	0	0	4	
ORA_M5	GOMF_HEPARAN_SULFATE_BINDING	1	1	0	0	4	
ORA_M5	GOMF_HEPARAN_SULFATE_GLUCOSAMINE_3_SULFOTRANSFERASE_1_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_HETEROTRIMERIC_G_PROTEIN_BINDING	1	1	0	0	3	
ORA_M5	GOMF_HEXOKINASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_HEXOSAMINIDASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_HEXOSYLTRANSFERASE_ACTIVITY	1	1	0	0	139	
ORA_M5	GOMF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	1	1	0	0	10	
ORA_M5	GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	0	0	2	
ORA_M5	GOMF_HISTONE_DEACETYLASE_REGULATOR_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_HISTONE_DECROTONYLASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_DEUBIQUITINASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_HISTONE_H2A_DEUBIQUITINASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H3K27ME2_H3K27ME3_DEMETHYLASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H3K27_METHYLTRANSFERASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_HISTONE_H3K36_DEMETHYLASE_ACTIVITY	1	1	0	0	11	
ORA_M5	GOMF_HISTONE_H3K36_TRIMETHYLTRANSFERASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H3K4_METHYLTRANSFERASE_ACTIVITY	1	1	0	0	19	
ORA_M5	GOMF_HISTONE_H3K4_MONOMETHYLTRANSFERASE_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_HISTONE_H3K4_TRIMETHYLTRANSFERASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H3K9ME2_H3K9ME3_DEMETHYLASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_HISTONE_H3K9ME_H3K9ME2_DEMETHYLASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H3K9_DEMETHYLASE_ACTIVITY	1	1	0	0	11	
ORA_M5	GOMF_HISTONE_H3K9_METHYLTRANSFERASE_ACTIVITY	1	1	0	0	11	
ORA_M5	GOMF_HISTONE_H3K9_MONOMETHYLTRANSFERASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_HISTONE_H3_KINASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_HISTONE_H4K16_ACETYLTRANSFERASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_H4K20_MONOMETHYLTRANSFERASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_HISTONE_H4_DEMETHYLASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HISTONE_KINASE_ACTIVITY	1	1	0	0	23	
ORA_M5	GOMF_HISTONE_METHYLTRANSFERASE_BINDING	1	1	0	0	15	
ORA_M5	GOMF_HISTONE_READER_ACTIVITY	1	1	0	0	17	
ORA_M5	GOMF_HMG_BOX_DOMAIN_BINDING	1	1	0	0	7	
ORA_M5	GOMF_HORMONE_BINDING	1	1	0	0	51	
ORA_M5	GOMF_HORMONE_RECEPTOR_BINDING	1	1	0	0	10	
ORA_M5	GOMF_HSP70_PROTEIN_BINDING	1	1	0	0	50	
ORA_M5	GOMF_HSP90_PROTEIN_BINDING	1	1	0	0	45	
ORA_M5	GOMF_HYALURONIC_ACID_BINDING	1	1	0	0	13	
ORA_M5	GOMF_HYALURONONGLUCOSAMINIDASE_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	1	1	0	0	11	
ORA_M5	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	1	1	0	0	21	
ORA_M5	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES	1	1	0	0	4	
ORA_M5	GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS	1	1	0	0	6	
ORA_M5	GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS	1	1	0	0	61	
ORA_M5	GOMF_HYDROPEROXY_ICOSATETRAENOATE_DEHYDRATASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_HYDROXYAPATITE_BINDING	1	1	0	0	3	
ORA_M5	GOMF_HYDROXYMETHYL_FORMYL_AND_RELATED_TRANSFERASE_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_HYDRO_LYASE_ACTIVITY	1	1	0	0	47	
ORA_M5	GOMF_ICOSANOID_RECEPTOR_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_ICOSANOID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_ICOSATETRAENOIC_ACID_BINDING	1	1	0	0	8	
ORA_M5	GOMF_IGE_BINDING	1	1	0	0	4	
ORA_M5	GOMF_IGE_RECEPTOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_IGG_BINDING	1	1	0	0	6	
ORA_M5	GOMF_IGM_BINDING	1	1	0	0	3	
ORA_M5	GOMF_IMMUNE_RECEPTOR_ACTIVITY	1	1	0	0	82	
ORA_M5	GOMF_IMMUNOGLOBULIN_BINDING	1	1	0	0	18	
ORA_M5	GOMF_IMMUNOGLOBULIN_RECEPTOR_ACTIVITY	1	1	0	0	8	
ORA_M5	GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	1	1	0	0	11	
ORA_M5	GOMF_IMPORTIN_ALPHA_FAMILY_PROTEIN_BINDING	1	1	0	0	9	
ORA_M5	GOMF_INHIBIN_BINDING	1	1	0	0	3	
ORA_M5	GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_INITIATOR_METHIONYL_AMINOPEPTIDASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0	0	68	
ORA_M5	GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING	1	1	0	0	4	
ORA_M5	GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	1	1	0	0	8	
ORA_M5	GOMF_INOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_INOSITOL_HEXAKISPHOSPHATE_KINASE_ACTIVITY	1	1	0	0	4	
ORA_M5	GOMF_INOSITOL_PHOSPHATE_KINASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY	1	1	0	0	17	
ORA_M5	GOMF_INOSITOL_POLYPHOSPHATE_5_PHOSPHATASE_ACTIVITY	1	1	0	0	6	
ORA_M5	GOMF_INOSITOL_TETRAKISPHOSPHATE_KINASE_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY	1	1	0	0	7	
ORA_M5	GOMF_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY	1	1	0	0	10	
ORA_M5	GOMF_INSULIN_BINDING	1	1	0	0	5	
ORA_M5	GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING	1	1	0	0	16	
ORA_M5	GOMF_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING	1	1	0	0	8	
ORA_M5	GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	1	1	0	0	12	
ORA_M5	GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING	1	1	0	0	12	
ORA_M5	GOMF_INSULIN_RECEPTOR_BINDING	1	1	0	0	23	
ORA_M5	GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING	1	1	0	0	13	
ORA_M5	GOMF_INTERLEUKIN_11_RECEPTOR_ACTIVITY	1	1	0	0	3	
ORA_M5	GOMF_INTERLEUKIN_17_RECEPTOR_ACTIVITY	1	1	0	0	5	
ORA_M5	GOMF_INTERLEUKIN_1_BINDING	1	1	0	0	3	
